order,index,fact,height,proposer,sent_ns,fast_ns,durable_ns,persist_callback_ns,submitted_ns,received_ns,commit_ns,wallet_durable_ns,members_durable_ns,members_observed_ns,send_offset_ms,certificate_ready_to_submit_ms,fast_ms,wallet_to_gateway_ms,gateway_collect_ms,response_transfer_ms,wallet_receive_verify_save_ms,response_to_persist_start_ms,gateway_persist_ms,persist_to_callback_ms,persist_callback_to_durable_ms,gateway_queue_legacy_ms,durable_to_scheduled_ms,durable_to_submit_ms,submit_roundtrip_ms,delivery_ms,admission_ms,accepted_to_prepare_enter_ms,prepare_ms,prepare_done_to_finalize_ms,prior_transactions_ms,final_check_ms,execute_ms,remaining_block_ms,finalize_to_commit_start_ms,commit_ms,send_to_submit_ms,send_to_commit_ms,fast_to_commit_ms,committee_received_to_commit_ms,next_header_wait_fetch_ms,block_results_fetch_ms,wallet_block_verify_ms,wallet_update_queue_ms,wallet_block_apply_ms,wallet_update_flush_ms,wallet_observe_lag_ms,member_apply_from_commit_ms,member_observe_lag_ms,commit_to_wallet_observed_ms,block_observed_ms,members_observed_ms
35,16,77a9ed7a36fcf64c6e8354d85dbd3ab02c496d994bbdb39e41075bd9dd941b3d,3,committee1,1789836533711803000,1789836533878889000,1789836533992769000,1789836533869070000,1789836533816758000,1789836533817036000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534959244000,0.952,0.587,167.086,7.254,97.114,0.079,62.639,0.132,176.505,52.767,123.699,-176.051,-176.448,-176.011,1.57,0.162,1.114,304.747,0.216,260.747,0.448,0.006,0.065,4.333,27.184,104.888,104.955,808.982,641.896,703.749,266.51,3.128,0.225,0.01,1.046,100.217,4.58,361.985,76.474,383.578,1192.56,1247.441
36,21,1d44931e602d208c6c7b646e5853088acb447bae606f42b7a96930baa1ea054b,2,committee2,1789836533711805000,1789836533844783000,1789836533815780000,1789836533799022000,1789836533799290000,1789836533799479000,1789836534094777000,1789836534404826000,1789836534425808000,1789836534420678000,0.954,0.972,132.978,2.64,83.873,0.365,46.1,0.136,17.745,0.568,16.758,-16.91,-17.28,-16.49,1.154,0.064,0.903,12.178,0.021,231.306,0.015,0.009,0.127,0.015,32.793,17.93,87.485,382.972,249.994,295.298,256.415,0.711,0.104,0.007,0.035,52.622,-34.366,331.031,-5.13,275.683,658.655,708.873
37,29,9d6c2245f0c251206c41976a8b10944bdf5fce53556ab416542485a5aaed5285,3,committee1,1789836533711805000,1789836533878936000,1789836533992769000,1789836533869317000,1789836533835769000,1789836533835917000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534941969000,0.954,15.393,167.131,4.593,103.978,0.301,58.259,0.117,172.37,48.824,123.452,-157.095,-157.319,-157.0,3.701,0.032,3.482,283.498,0.216,260.747,1.466,0.002,0.048,3.336,27.184,104.888,123.964,808.98,641.849,684.868,266.51,3.128,0.225,0.01,1.046,100.217,6.105,361.985,59.199,385.103,1194.083,1230.164
38,41,2d41e2e36c4fd32e637979d5dbf261fbded00e5e3ed1425bce10128ad04ac6b7,3,committee1,1789836533711814000,1789836533878898000,1789836533992769000,1789836533869136000,1789836533833746000,1789836533833901000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953702000,0.963,17.064,167.084,5.288,99.58,0.414,61.802,0.132,176.024,52.322,123.633,-159.092,-159.357,-159.023,2.345,0.038,2.158,286.838,0.216,260.747,1.157,0.004,0.053,3.638,27.184,104.888,121.932,808.971,641.887,686.884,266.51,3.128,0.225,0.01,1.046,100.217,4.394,361.985,70.932,383.392,1192.363,1241.888
39,11,51eee6456078dd7352dd3910bbad8cb99d1cbfa823f987566c7a40d7472cf795,3,committee1,1789836533711829000,1789836533878825000,1789836533992769000,1789836533869118000,1789836533829311000,1789836533829476000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534959297000,0.978,12.627,166.996,3.17,101.685,0.353,61.788,0.131,175.995,52.303,123.651,-163.5,-164.685,-163.458,2.745,0.046,2.536,290.885,0.216,260.747,0.82,0.003,0.045,3.984,27.184,104.888,117.482,808.956,641.96,691.309,266.51,3.128,0.225,0.01,1.046,100.217,4.431,361.985,76.527,383.429,1192.385,1247.468
40,32,f55e73673e66527c62c9601eca94a112a22af98eb4ac9ea6a70f66d22c615347,3,committee1,1789836533711832000,1789836533878821000,1789836533992769000,1789836533869239000,1789836533831678000,1789836533831834000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534941770000,0.981,14.077,166.989,10.283,95.486,0.581,60.639,0.308,174.955,51.33,123.53,-161.187,-161.424,-161.091,2.435,0.041,2.215,288.848,0.216,260.747,0.998,0.004,0.045,3.805,27.184,104.888,119.846,808.953,641.964,688.951,266.51,3.128,0.225,0.01,1.046,100.217,4.402,361.985,59.0,383.4,1192.353,1229.938
41,59,844d2918c3c9b969c99d68fe49f0b8bcfca66e56ee85e98a38633a0f088cfc48,3,committee1,1789836533711843000,1789836533878817000,1789836533992769000,1789836533869313000,1789836533845979000,1789836533846135000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534924952000,0.992,26.564,166.974,7.894,99.678,0.097,59.305,1.036,172.405,48.862,123.456,-146.878,-147.118,-146.79,2.44,0.039,2.249,274.513,0.216,260.747,2.914,0.004,0.061,1.873,27.184,104.888,134.136,808.942,641.968,674.65,266.51,3.128,0.225,0.01,1.046,100.217,4.37,361.985,42.182,383.368,1192.31,1213.109
42,49,af71841bf17cbaea3c7fe63142d8c6748dd85505f2e2b7596ccd7b3a097795f7,3,committee1,1789836533711844000,1789836533878858000,1789836533992769000,1789836533869154000,1789836533846723000,1789836533846890000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534945205000,0.993,29.772,167.014,6.813,98.294,0.121,61.786,1.017,174.846,51.186,123.615,-146.093,-146.386,-146.046,2.393,0.051,2.187,273.82,0.216,260.747,2.985,0.003,0.056,1.808,27.184,104.888,134.879,808.941,641.927,673.895,266.51,3.128,0.225,0.01,1.046,100.217,4.422,361.985,62.435,383.42,1192.361,1233.361
43,28,2652ead5d8c23568c0f64f76c955ac5013c84cf0897d8e447b963e298c34efbd,3,committee1,1789836533711848000,1789836533878817000,1789836533992769000,1789836533869356000,1789836533848772000,1789836533848935000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953604000,0.997,20.097,166.969,7.705,109.122,0.261,49.881,0.65,163.542,40.031,123.413,-144.097,-144.338,-143.997,10.087,0.047,2.144,271.818,0.216,260.747,3.178,0.004,0.054,1.616,27.184,104.888,136.924,808.937,641.968,671.85,266.51,3.128,0.225,0.01,1.046,100.217,4.994,361.985,70.834,383.992,1192.929,1241.756
44,55,426e27696f2737b37bff573bb37ddbfb96e2fc4b7ecc2666225d4f41d10d0614,3,committee1,1789836533711876000,1789836533844787000,1789836533868849000,1789836533815979000,1789836533800806000,1789836533801090000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534907062000,1.025,2.381,132.911,1.718,84.831,0.194,46.168,0.628,70.022,16.926,52.87,-68.27,-68.394,-68.043,2.538,0.149,2.198,319.609,0.216,260.747,0.268,0.003,0.055,4.526,27.184,104.888,88.93,808.909,675.998,719.695,266.51,3.128,0.225,0.01,1.046,100.217,-4.395,361.985,24.292,374.603,1183.512,1195.186
45,57,92ecef125f07438daf7edf0277fe15bac7a3767b1ef58f7504d82d505b8eae6e,3,committee1,1789836533711896000,1789836533878909000,1789836533992769000,1789836533869341000,1789836533873669000,1789836533873830000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953524000,1.045,53.255,167.013,2.898,105.62,0.26,58.235,0.116,172.329,48.811,123.428,-119.191,-119.426,-119.1,2.747,0.047,2.546,246.521,0.216,260.747,4.025,0.003,0.055,0.769,27.184,104.888,161.773,808.889,641.876,646.955,266.51,3.128,0.225,0.01,1.046,100.217,4.562,361.985,70.754,383.56,1192.449,1241.628
46,17,d24b5b5d4bbf67e7c9269ef95a518d275a35319cc483da11d2ff05d98e7cd49e,3,committee1,1789836533711897000,1789836533878949000,1789836533992769000,1789836533869083000,1789836533820572000,1789836533828860000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953502000,1.046,4.339,167.052,1.738,102.598,0.142,62.574,0.13,176.42,52.72,123.686,-172.211,-175.215,-172.197,9.351,0.124,0.956,293.081,0.216,260.747,0.655,0.004,0.051,4.143,27.184,104.888,108.675,808.888,641.836,691.925,266.51,3.128,0.225,0.01,1.046,100.217,4.36,361.985,70.732,383.358,1192.246,1241.605
47,14,36b3d17e231d03871f90526c7353bd041e69624adf39f8f180443f7a9146dbf5,3,committee1,1789836533711900000,1789836533878951000,1789836533992769000,1789836533869325000,1789836533843786000,1789836533843946000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534908288000,1.049,23.88,167.051,1.33,106.676,0.084,58.961,0.424,172.538,48.995,123.444,-149.083,-149.299,-148.983,2.579,0.045,2.377,276.574,0.216,260.747,2.724,0.003,0.054,2.071,27.184,104.888,131.886,808.885,641.834,676.839,266.51,3.128,0.225,0.01,1.046,100.217,4.254,361.985,25.518,383.252,1192.137,1196.388
48,35,ac64796a6fa3ddaf07b792da21cf8eb355b49415167e00654255e09b7455d403,3,committee1,1789836533711903000,1789836533878868000,1789836533992769000,1789836533869247000,1789836533829207000,1789836533829432000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953510000,1.052,10.257,166.965,1.364,105.683,0.5,59.418,0.537,173.366,49.76,123.522,-163.647,-164.566,-163.562,1.456,0.103,1.06,292.405,0.216,260.747,0.714,0.003,0.044,4.091,27.184,104.888,117.304,808.882,641.917,691.353,266.51,3.128,0.225,0.01,1.046,100.217,4.569,361.985,70.74,383.567,1192.449,1241.607
49,34,2f5fd6d465a0399dddb0364fc8a1e15f84ce18b103141ada7af6e8cbcc3779a8,3,committee1,1789836533711920000,1789836533878867000,1789836533992769000,1789836533869159000,1789836533859676000,1789836533859872000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534941756000,1.069,41.944,166.947,5.162,100.65,0.295,60.84,0.268,174.842,51.159,123.61,-133.167,-133.733,-133.093,1.86,0.062,1.599,261.426,0.216,260.747,3.422,0.003,0.054,1.373,27.184,104.888,147.756,808.865,641.918,660.913,266.51,3.128,0.225,0.01,1.046,100.217,4.565,361.985,58.986,383.563,1192.428,1229.836
50,56,c938034ce92f28efbbce9f3c470e3516f610d28da758ab262991d7aa212537e7,3,committee1,1789836533711924000,1789836533878939000,1789836533992769000,1789836533869308000,1789836533830294000,1789836533830481000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534908303000,1.073,10.489,167.015,1.796,106.085,0.247,58.887,0.603,172.438,48.9,123.461,-162.552,-162.84,-162.475,2.436,0.054,2.208,290.208,0.216,260.747,0.873,0.003,0.05,3.927,27.184,104.888,118.37,808.861,641.846,690.304,266.51,3.128,0.225,0.01,1.046,100.217,4.181,361.985,25.533,383.179,1192.04,1196.379
51,62,2766f464fa81e6e8c1481678400fc264e720a84d2764708721dade5d5ffdf43f,3,committee1,1789836533711952000,1789836533878933000,1789836533992769000,1789836533869235000,1789836533837080000,1789836533837234000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953512000,1.101,17.286,166.981,1.641,106.201,0.165,58.974,0.144,172.93,49.297,123.534,-155.789,-156.022,-155.689,0.965,0.038,0.779,284.884,0.216,260.747,1.335,0.003,0.058,3.456,27.184,104.888,125.128,808.833,641.852,683.551,266.51,3.128,0.225,0.01,1.046,100.217,4.334,361.985,70.742,383.332,1192.165,1241.56
52,60,f857ea0c242fc9719f2503b00707ec943052618b5149a30b34344d61143ac0e9,3,committee1,1789836533711964000,1789836533878941000,1789836533992769000,1789836533869230000,1789836533876753000,1789836533876909000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534924992000,1.113,56.968,166.977,3.092,104.729,0.074,59.082,0.14,172.926,49.305,123.539,-116.099,-116.35,-116.016,2.423,0.042,2.232,243.756,0.216,260.747,4.296,0.003,0.052,0.501,27.184,104.888,164.789,808.821,641.844,643.876,266.51,3.128,0.225,0.01,1.046,100.217,4.437,361.985,42.222,383.435,1192.256,1213.028
53,61,3c0a536b8336e8a85ceecf1af48da8c7d8330469152d75b62130b64229a09b60,3,committee1,1789836533711968000,1789836533878860000,1789836533992769000,1789836533869257000,1789836533845169000,1789836533845380000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534925486000,1.117,25.391,166.892,7.091,100.719,0.327,58.755,0.381,172.702,49.098,123.512,-147.692,-147.936,-147.6,2.562,0.094,2.322,275.195,0.216,260.747,2.851,0.003,0.054,1.944,27.184,104.888,133.201,808.817,641.925,675.405,266.51,3.128,0.225,0.01,1.046,100.217,4.231,361.985,42.716,383.229,1192.046,1213.518
54,36,cdcd4350ec582e1758f2da2227a7dc2b3fcfd0e1dd5a8c4703b5f222e9f1242f,3,committee1,1789836533711970000,1789836533878920000,1789836533992769000,1789836533869269000,1789836533871513000,1789836533871666000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534940048000,1.119,53.202,166.95,3.026,103.315,0.768,59.841,1.771,172.784,49.187,123.5,-121.354,-121.584,-121.256,2.492,0.038,2.295,248.936,0.216,260.747,3.851,0.003,0.05,0.948,27.184,104.888,159.543,808.815,641.865,649.119,266.51,3.128,0.225,0.01,1.046,100.217,4.556,361.985,57.278,383.554,1192.369,1228.078
55,23,29804e74b42eb63ea4a88554a28c61de5cc3871ac15f683c764ea5fd07ca9372,3,committee1,1789836533711973000,1789836533878948000,1789836533992769000,1789836533869361000,1789836533878843000,1789836533879015000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534924999000,1.122,50.191,166.975,2.817,113.862,0.123,50.173,0.684,163.453,40.025,123.408,-113.947,-114.27,-113.926,2.386,0.048,2.131,241.751,0.216,260.747,4.474,0.003,0.052,0.323,27.184,104.888,166.87,808.812,641.837,641.77,266.51,3.128,0.225,0.01,1.046,100.217,4.187,361.985,42.229,383.185,1191.997,1213.026
56,19,d814f145611f140a023c6bb41b4aadbfe6185cf670459626fd9015c759c9aad2,3,committee1,1789836533711976000,1789836533844812000,1789836533868849000,1789836533815984000,1789836533816326000,1789836533816513000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534907348000,1.125,17.927,132.836,1.302,85.121,0.248,46.165,0.438,70.241,17.147,52.865,-52.753,-67.541,-52.523,1.187,0.067,0.962,305.422,0.216,260.747,0.331,0.003,0.106,4.412,27.184,104.888,104.35,808.809,675.973,704.272,266.51,3.128,0.225,0.01,1.046,100.217,-4.44,361.985,24.578,374.558,1183.367,1195.372
57,10,50024ad1f120d1617e4bdb818999bd13cfdbd22674dd2440d5ad4c013aa48ac5,3,committee1,1789836533712004000,1789836533878894000,1789836533992769000,1789836533869088000,1789836533844454000,1789836533844609000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534941721000,1.153,28.136,166.89,1.544,102.77,0.059,62.517,0.128,176.348,52.642,123.681,-148.341,-148.639,-148.315,2.609,0.04,2.422,275.866,0.216,260.747,2.786,0.004,0.056,2.006,27.184,104.888,132.45,808.781,641.891,676.176,266.51,3.128,0.225,0.01,1.046,100.217,4.509,361.985,58.951,383.507,1192.288,1229.717
58,50,35c841fcb32b2cf4a58f33b03690bdf82ce4c182f9c3554e7ca69703b05a68f4,3,committee1,1789836533712023000,1789836533878906000,1789836533992769000,1789836533869205000,1789836533870807000,1789836533870966000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534940306000,1.172,51.413,166.883,1.791,105.58,0.199,59.313,0.154,173.299,49.657,123.564,-122.041,-122.298,-121.962,2.526,0.042,2.205,249.726,0.216,260.747,3.793,0.003,0.05,1.006,27.184,104.888,158.784,808.762,641.879,649.819,266.51,3.128,0.225,0.01,1.046,100.217,4.174,361.985,57.536,383.172,1191.934,1228.283
59,51,8f5639314d4cd68ac157fc711ac8f947475e523f041d439b4d71813624eb2c3a,3,committee1,1789836533712023000,1789836533878926000,1789836533992769000,1789836533869329000,1789836533874385000,1789836533874554000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534940073000,1.172,53.953,166.903,1.316,107.093,0.123,58.371,0.123,172.319,48.774,123.44,-118.489,-118.713,-118.384,2.706,0.05,2.494,245.849,0.216,260.747,4.088,0.004,0.055,0.705,27.184,104.888,162.362,808.762,641.859,646.231,266.51,3.128,0.225,0.01,1.046,100.217,5.519,361.985,57.303,384.517,1193.279,1228.05
60,40,fa248059d8d7519f690ffdc5ff370fcff754c98815a9d643f097a0d9d61daf93,3,committee1,1789836533712054000,1789836533878919000,1789836533992769000,1789836533869349000,1789836533849453000,1789836533849618000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534959291000,1.203,31.114,166.865,2.773,103.512,2.363,58.217,2.155,172.377,48.855,123.42,-143.419,-143.648,-143.316,9.424,0.049,2.161,271.118,0.216,260.747,3.241,0.004,0.052,1.555,27.184,104.888,137.399,808.731,641.866,671.167,266.51,3.128,0.225,0.01,1.046,100.217,4.98,361.985,76.521,383.978,1192.709,1247.237
61,3,efb7833d19ca84602202a30b60e9c53e92df2c1c758cf01b75f987507c919e81,3,committee1,1789836533712066000,1789836533878888000,1789836533992769000,1789836533869106000,1789836533869388000,1789836533869561000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534945419000,1.215,52.73,166.822,4.224,100.368,0.381,61.849,0.132,176.013,52.316,123.663,-123.416,-132.585,-123.381,1.073,0.053,0.807,252.529,0.216,260.747,3.551,0.004,0.054,1.243,27.184,104.888,157.322,808.719,641.897,651.224,266.51,3.128,0.225,0.01,1.046,100.217,4.564,361.985,62.649,383.562,1192.281,1233.353
62,42,9271ac39da52070bdf1082da3d786b343be47eca8ed6e0d098a5746e69a5ae47,3,committee1,1789836533712079000,1789836533878813000,1789836533992769000,1789836533869123000,1789836533839103000,1789836533839411000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534941741000,1.228,22.325,166.734,8.367,96.332,0.537,61.498,0.121,175.929,52.224,123.646,-153.728,-154.072,-153.666,2.38,0.176,2.033,281.453,0.216,260.747,1.889,0.013,0.17,2.779,27.184,104.888,127.024,808.706,641.972,681.374,266.51,3.128,0.225,0.01,1.046,100.217,4.274,361.985,58.971,383.272,1191.978,1229.662
63,37,6d1394f559b2061f52c029ebb5722f7b20b3103ab116e8eb69e28b35da9a85ba,3,committee1,1789836533712092000,1789836533878937000,1789836533992769000,1789836533869253000,1789836533841822000,1789836533841970000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534953193000,1.241,21.875,166.845,9.393,98.462,0.099,58.891,0.143,172.766,49.163,123.516,-151.035,-151.281,-150.947,2.305,0.034,2.119,278.808,0.216,260.747,2.519,0.003,0.062,2.268,27.184,104.888,129.73,808.693,641.848,678.815,266.51,3.128,0.225,0.01,1.046,100.217,4.517,361.985,70.423,383.515,1192.208,1241.101
64,53,563261f022433db544c7e0615af164a42456433d600ceedf34022c700c3765cd,3,committee1,1789836533712155000,1789836533878928000,1789836533992769000,1789836533869194000,1789836533837736000,1789836533837884000,1789836534520785000,1789836534899783000,1789836534882770000,1789836534925493000,1.304,19.472,166.773,4.955,101.154,0.502,60.162,1.099,173.474,49.831,123.575,-155.102,-155.365,-155.033,0.958,0.033,0.777,284.236,0.216,260.747,1.404,0.003,0.054,3.391,27.184,104.888,125.581,808.63,641.857,682.901,266.51,3.128,0.225,0.01,1.046,100.217,4.363,361.985,42.723,383.361,1191.991,1213.338
65,64,b52a623dbaf4b01ac4c7dc7c5c8931cd82db940bcc3f00595faa050870d426fb,5,committee0,1789836534420681000,1789836534462810000,1789836534481942000,1789836534446483000,1789836534446627000,1789836534446782000,1789836535195857000,1789836535468772000,1789836535505886000,1789836535513812000,709.83,0.473,42.129,0.049,25.424,0.077,16.579,0.139,35.675,0.19,35.459,-35.342,-35.637,-35.315,75.043,0.038,74.837,346.311,0.006,272.93,0.013,0.006,0.091,0.013,33.869,20.998,25.946,775.176,733.047,749.075,240.8,0.425,0.097,0.007,0.042,31.392,-5.45,310.029,7.926,267.465,1042.641,1093.131
66,65,ec0b4f95104d60a0242ff456d8d306214ae5df6f2245c2ec971837539e7cd77a,6,committee2,1789836534891518000,1789836534952824000,1789836534962784000,1789836534931606000,1789836534931857000,1789836534932049000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825034000,1180.667,0.634,61.306,0.054,39.651,0.096,21.505,0.159,31.421,0.224,31.178,-30.948,-31.365,-30.927,1.075,0.042,0.84,289.98,0.114,249.839,0.013,0.008,0.094,2.304,37.662,22.03,40.339,643.416,582.11,602.885,211.121,2.585,0.27,0.009,0.66,44.974,-20.527,289.873,0.227,244.369,887.785,933.516
67,66,e461a5565b9194de7e232014e451ba5ba51efb404009eae51ddd9dd3c6ed0011,6,committee2,1789836534896137000,1789836534978805000,1789836534982805000,1789836534962797000,1789836534951541000,1789836534951706000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825566000,1185.286,0.483,82.668,0.042,54.879,2.019,25.728,0.144,31.618,11.595,20.008,-31.281,-31.598,-31.264,1.032,0.045,0.824,270.339,0.114,249.839,0.13,0.005,0.063,2.221,37.662,22.03,55.404,638.797,556.129,583.228,211.121,2.585,0.27,0.009,0.66,44.974,-20.54,289.873,0.759,244.356,883.153,929.429
68,67,2bdb65017a852958b6123e04afd317b085624870d974128310a456bb63295200,6,committee2,1789836534896269000,1789836534993781000,1789836534982805000,1789836534962811000,1789836534951549000,1789836534951706000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825590000,1185.418,0.49,97.512,0.034,54.756,2.133,40.589,0.158,31.594,11.594,19.994,-31.264,-31.576,-31.256,1.896,0.038,1.65,269.513,0.114,249.839,0.205,0.005,0.084,2.125,37.662,22.03,55.28,638.665,541.153,583.228,211.121,2.585,0.27,0.009,0.66,44.974,-5.942,289.873,0.783,258.954,897.619,929.321
69,68,a60f9170491ee8f2d0d8abcd09dbcd887a1b7073606a5cb37742a709bc9184ce,6,committee2,1789836534906669000,1789836535068815000,1789836535062798000,1789836535035838000,1789836535009001000,1789836535009245000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535814109000,1195.818,0.952,162.146,0.202,101.178,0.093,60.673,0.157,54.875,27.632,26.96,-54.082,-54.566,-53.797,2.264,0.077,1.976,211.648,0.114,249.839,0.447,0.003,0.057,1.912,37.662,22.03,102.332,628.265,466.119,525.689,211.121,2.585,0.27,0.009,0.66,44.974,-5.923,289.873,-10.698,258.973,887.238,907.44
70,69,8af3e406ff12eadc8440480af58675e5f6dd4fbc7036f91c81970dcbda9616f1,6,committee2,1789836534907064000,1789836535068795000,1789836535062798000,1789836535035860000,1789836535008782000,1789836535009006000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825717000,1196.213,0.737,161.731,0.109,100.872,0.092,60.658,0.162,54.865,27.653,26.938,-54.293,-54.545,-54.016,1.145,0.08,0.858,213.005,0.114,249.839,0.301,0.005,0.072,2.041,37.662,22.03,101.718,627.87,466.139,525.928,211.121,2.585,0.27,0.009,0.66,44.974,-5.953,289.873,0.91,258.943,886.813,918.653
71,70,7e846ad2beedecc87c9fa355414c3c794036b43d19d3974f1aa5531b4593fc93,6,committee2,1789836534907216000,1789836535068822000,1789836535062798000,1789836535037587000,1789836535017631000,1789836535017799000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825693000,1196.365,0.578,161.606,0.113,109.724,0.1,51.669,0.166,45.8,20.368,25.211,-45.389,-45.564,-45.167,0.984,0.04,0.774,204.296,0.114,249.839,0.513,0.006,0.054,1.846,37.662,22.03,110.415,627.718,466.112,517.135,211.121,2.585,0.27,0.009,0.66,44.974,-5.956,289.873,0.886,258.94,886.658,918.477
72,71,424be0f78e6c51a7dd080116a7c92af92bcfdb57c4ac067e1e0e97fad7be6da6,6,committee2,1789836534907273000,1789836535041796000,1789836535035805000,1789836535008500000,1789836535008941000,1789836535009145000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825214000,1196.422,0.93,134.523,0.101,100.637,0.086,33.699,0.149,27.75,0.34,27.305,-26.971,-27.631,-26.864,1.643,0.062,1.402,212.322,0.114,249.839,0.384,0.004,0.052,1.979,37.662,22.03,101.668,627.661,493.138,525.789,211.121,2.585,0.27,0.009,0.66,44.974,-5.939,289.873,0.407,258.957,886.618,917.941
73,72,97fae1ca9ca847bb55a3d834dd4aa9eef4d7fad1023e27fbc12f812e2c40618a,6,committee2,1789836534907352000,1789836535068929000,1789836535062798000,1789836535037623000,1789836535017657000,1789836535017818000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825698000,1196.501,0.597,161.577,0.062,109.646,0.11,51.759,0.181,45.773,20.382,25.175,-45.358,-45.532,-45.141,1.627,0.043,1.43,203.621,0.114,249.839,0.577,0.003,0.053,1.786,37.662,22.03,110.305,627.582,466.005,517.116,211.121,2.585,0.27,0.009,0.66,44.974,-5.736,289.873,0.891,259.16,886.742,918.346
74,73,a6d6a1efce8068e22e868a89dac679980959fd69d840a7aabd99e72976cc724f,6,committee2,1789836534907400000,1789836535068959000,1789836535062798000,1789836535037640000,1789836535017753000,1789836535017919000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825609000,1196.549,0.558,161.559,0.037,109.758,0.101,51.663,0.149,45.672,20.296,25.158,-45.264,-45.435,-45.045,2.179,0.04,1.979,202.971,0.114,249.839,0.639,0.003,0.052,1.725,37.662,22.03,110.353,627.534,465.975,517.015,211.121,2.585,0.27,0.009,0.66,44.974,-5.808,289.873,0.802,259.088,886.622,918.209
75,74,3cdc753ef1d1dbe95021c1d62ae9ae2028fcd7fb8bc44be904090b9168d22b02,6,committee2,1789836534908270000,1789836535068989000,1789836535121844000,1789836535063083000,1789836535037927000,1789836535038226000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825670000,1197.419,14.862,160.719,0.053,114.742,0.393,45.531,0.157,98.663,39.861,58.761,-83.963,-98.424,-83.917,25.135,0.053,2.248,182.395,0.114,249.839,0.892,0.003,0.052,1.472,37.662,22.03,129.657,626.664,465.945,496.708,211.121,2.585,0.27,0.009,0.66,44.974,-5.601,289.873,0.863,259.295,885.959,917.4
76,75,79f77f811dd1201480f32317857106cb3400d3d0322a808e398f1c6ed0113824,6,committee2,1789836534908289000,1789836535068778000,1789836535121844000,1789836535063104000,1789836535075124000,1789836535075275000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535814122000,1197.438,38.08,160.489,0.262,128.493,0.066,31.668,0.116,84.706,25.944,58.74,-46.743,-47.036,-46.72,2.302,0.036,2.122,145.472,0.114,249.839,2.116,0.004,0.049,0.25,37.662,22.03,166.835,626.645,466.156,459.659,211.121,2.585,0.27,0.009,0.66,44.974,-5.958,289.873,-10.685,258.938,885.583,905.833
77,76,9fd8f4f2fadf6f2d5f9b2523fd77929001a71b7ee3d536c6b16b98418a33203b,6,committee2,1789836534908304000,1789836535068937000,1789836535121844000,1789836535063095000,1789836535036479000,1789836535037519000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535814094000,1197.453,13.37,160.633,0.16,114.645,0.222,45.606,0.151,98.621,39.835,58.749,-85.404,-98.419,-85.365,2.008,0.921,0.926,184.424,0.114,249.839,0.699,0.003,0.046,1.671,37.662,22.03,128.175,626.63,465.997,497.415,211.121,2.585,0.27,0.009,0.66,44.974,-5.818,289.873,-10.713,259.078,885.708,905.79
78,77,588bd8f8ead50992fd0b7cfcb8f44c328b865d076cc1497dad4bcf93d4351edd,6,committee2,1789836534908615000,1789836535068815000,1789836535121844000,1789836535063108000,1789836535065564000,1789836535065732000,1789836535534934000,1789836535799830000,1789836535824807000,1789836535825573000,1197.764,28.064,160.2,0.176,128.709,0.131,31.184,0.166,84.219,25.442,58.736,-56.322,-56.603,-56.28,2.44,0.053,2.233,154.904,0.114,249.839,1.238,0.004,0.052,1.125,37.662,22.03,156.949,626.319,466.119,469.202,211.121,2.585,0.27,0.009,0.66,44.974,-5.908,289.873,0.766,258.988,885.307,916.958
