order,index,fact,height,proposer,sent_ns,fast_ns,durable_ns,persist_callback_ns,submitted_ns,received_ns,commit_ns,wallet_durable_ns,members_durable_ns,members_observed_ns,send_offset_ms,certificate_ready_to_submit_ms,fast_ms,wallet_to_gateway_ms,gateway_collect_ms,response_transfer_ms,wallet_receive_verify_save_ms,response_to_persist_start_ms,gateway_persist_ms,persist_to_callback_ms,persist_callback_to_durable_ms,gateway_queue_legacy_ms,durable_to_scheduled_ms,durable_to_submit_ms,submit_roundtrip_ms,delivery_ms,admission_ms,accepted_to_prepare_enter_ms,prepare_ms,prepare_done_to_finalize_ms,prior_transactions_ms,final_check_ms,execute_ms,remaining_block_ms,finalize_to_commit_start_ms,commit_ms,send_to_submit_ms,send_to_commit_ms,fast_to_commit_ms,committee_received_to_commit_ms,next_header_wait_fetch_ms,block_results_fetch_ms,wallet_block_verify_ms,wallet_update_queue_ms,wallet_block_apply_ms,wallet_update_flush_ms,wallet_observe_lag_ms,member_apply_from_commit_ms,member_observe_lag_ms,commit_to_wallet_observed_ms,block_observed_ms,members_observed_ms
12,54,ad9519cdf9e2e0265ac79f99cc44f4e39ad9daa91071f54e94c8e4c6df8d6d62,2,committee2,1789832352263200000,1789832352363929000,1789832352367006000,1789832352342125000,1789832352342291000,1789832352342454000,1789832352671041000,1789832353022954000,1789832353055027000,1789832353066962000,0.216,0.514,100.729,2.163,76.414,0.087,22.065,0.144,25.133,0.204,24.881,-24.765,-25.072,-24.715,1.17,0.046,0.946,11.089,0.038,254.317,0.008,0.008,0.138,0.026,45.926,16.09,79.091,407.841,307.112,328.587,331.111,0.578,0.122,0.012,0.188,19.899,16.023,383.986,11.935,367.936,775.777,803.762
13,55,93a16f087260b1ca86f46cf244eb663af73c2c219fdc629a83da4d9f3de7b2ec,3,committee1,1789832352263233000,1789832352431998000,1789832352534925000,1789832352401236000,1789832352416085000,1789832352416233000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587519000,0.249,45.474,168.765,3.597,103.781,4.568,56.819,0.158,164.211,30.467,133.689,-118.896,-119.173,-118.84,2.557,0.032,2.376,273.488,0.211,345.658,2.669,0.003,0.046,1.99,15.448,131.785,152.852,926.675,757.91,773.675,254.539,19.538,0.221,0.015,9.222,45.547,0.034,374.031,23.58,329.118,1255.793,1324.286
14,29,9dcc482fe61e9cbe7580ad397185d73f574a2c5fedd9f669cc79a1c4c84d1294,3,committee1,1789832352263238000,1789832352431916000,1789832352534925000,1789832352400962000,1789832352411975000,1789832352412130000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587514000,0.254,44.291,168.678,2.927,101.519,0.16,64.072,0.335,166.956,32.943,133.963,-123.0,-123.27,-122.95,2.323,0.039,2.101,277.866,0.211,345.658,2.3,0.004,0.055,2.35,15.448,131.785,148.737,926.67,757.992,777.778,254.539,19.538,0.221,0.015,9.222,45.547,-11.838,374.031,23.575,317.246,1243.916,1324.276
15,56,ba62e52739fb7f0b8f0c089afa893544ae369c6dde68ac27bdfba8cde325c695,3,committee1,1789832352263238000,1789832352432028000,1789832352534925000,1789832352400958000,1789832352405244000,1789832352405395000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588545000,0.254,35.9,168.79,6.75,99.356,0.182,62.502,0.14,165.487,31.474,133.967,-129.728,-130.001,-129.681,2.354,0.036,2.175,284.527,0.211,345.658,1.681,0.003,0.052,2.972,15.448,131.785,142.006,926.67,757.88,784.513,254.539,19.538,0.221,0.015,9.222,45.547,-11.864,374.031,24.606,317.22,1243.89,1325.307
16,57,5d822ace73bc8c23b15b1ef6a75154de894b76a9735d990afbd10b4e9dec2f6b,3,committee1,1789832352263401000,1789832352431936000,1789832352534925000,1789832352401037000,1789832352397840000,1789832352397992000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587484000,0.417,30.131,168.535,10.948,93.36,0.132,64.095,1.926,165.339,31.402,133.888,-137.135,-137.411,-137.085,2.344,0.037,2.162,291.943,0.211,345.658,0.985,0.004,0.05,3.669,15.448,131.785,134.439,926.507,757.972,791.916,254.539,19.538,0.221,0.015,9.222,45.547,0.615,374.031,23.545,329.699,1256.206,1324.083
17,7,a7588df0ab79bc77cf4ed55d6761178d9a562205353e20265a9ac40d959212c8,3,committee1,1789832352263421000,1789832352496916000,1789832352534925000,1789832352401328000,1789832352423663000,1789832352423823000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587516000,0.437,44.217,233.495,9.034,106.991,5.776,111.694,0.155,155.346,21.727,133.597,-111.285,-111.589,-111.262,2.325,0.045,2.124,266.15,0.211,345.658,3.845,0.003,0.051,0.809,15.448,131.785,160.242,926.487,692.992,766.085,254.539,19.538,0.221,0.015,9.222,45.547,3.242,374.031,23.577,332.326,1258.813,1324.095
18,8,b042b086ed3248e1b8101c91230a86f05afe5040110740020d0605cec3426d0a,3,committee1,1789832352263428000,1789832352431996000,1789832352534925000,1789832352401018000,1789832352428325000,1789832352428465000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587996000,0.444,56.779,168.568,6.781,101.337,3.767,56.683,0.119,163.34,29.353,133.907,-106.681,-106.921,-106.6,2.379,0.025,2.176,261.456,0.211,345.658,4.277,0.003,0.049,0.379,15.448,131.785,164.897,926.48,757.912,761.443,254.539,19.538,0.221,0.015,9.222,45.547,-11.815,374.031,24.057,317.269,1243.749,1324.568
19,11,4e159866c890efafe40344f17677888ce0a12698d3af2b4bb7a811b25d3fcba9,3,committee1,1789832352263430000,1789832352496938000,1789832352534925000,1789832352401293000,1789832352403837000,1789832352403985000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587510000,0.446,24.511,233.508,8.831,107.065,5.86,111.752,0.137,155.522,21.83,133.632,-131.148,-131.404,-131.088,2.43,0.033,2.245,285.867,0.211,345.658,1.548,0.003,0.056,3.101,15.448,131.785,140.407,926.478,692.97,785.923,254.539,19.538,0.221,0.015,9.222,45.547,3.227,374.031,23.571,332.311,1258.789,1324.08
20,26,3537bc1f2b291bb9f93464339297eede1e77f2eaaeddf67abf0847d83cf799a0,3,committee1,1789832352263434000,1789832352431985000,1789832352534925000,1789832352400925000,1789832352400531000,1789832352400674000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564291000,0.45,31.782,168.551,11.22,94.095,0.338,62.898,0.159,166.051,32.017,134.0,-134.429,-134.726,-134.394,2.326,0.029,2.15,289.273,0.211,345.658,1.232,0.003,0.05,3.423,15.448,131.785,137.097,926.474,757.923,789.234,254.539,19.538,0.221,0.015,9.222,45.547,-11.811,374.031,0.352,317.273,1243.747,1300.857
21,41,3b980ae763be69c25a0807fd9c707a42dad2760bfa151c7e2b665e5178461d1d,3,committee1,1789832352263924000,1789832352496958000,1789832352534925000,1789832352401045000,1789832352395765000,1789832352395921000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564609000,0.94,24.116,233.034,6.147,101.578,13.465,111.844,0.128,163.19,29.268,133.88,-139.202,-139.481,-139.16,2.407,0.04,2.219,293.957,0.211,345.658,0.806,0.004,0.051,3.847,15.448,131.785,131.841,925.984,692.95,793.987,254.539,19.538,0.221,0.015,9.222,45.547,3.195,374.031,0.67,332.279,1258.263,1300.685
22,40,f7982c196f51e6a5a76148ea69cc7d88e8eeb9d16299b5bdaa9a4a085eba71e0,3,committee1,1789832352263932000,1789832352431929000,1789832352534925000,1789832352400891000,1789832352368818000,1789832352369085000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353589520000,0.948,1.738,167.997,2.752,100.396,0.303,64.546,0.294,167.575,33.517,134.034,-166.142,-167.28,-166.107,1.166,0.14,0.837,322.175,0.211,345.658,0.008,0.008,0.107,4.585,15.448,131.785,104.886,925.976,757.979,820.823,254.539,19.538,0.221,0.015,9.222,45.547,0.171,374.031,25.581,329.255,1255.231,1325.588
23,42,b91aac4497be5baca7c252775a3b35f921ee9604966224c70d55288bfa5e2104,3,committee1,1789832352263946000,1789832352384901000,1789832352400879000,1789832352367201000,1789832352369186000,1789832352369537000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588790000,0.962,10.903,120.955,8.236,86.101,0.269,26.349,0.148,42.462,8.77,33.678,-31.708,-33.813,-31.693,1.532,0.233,1.08,321.48,0.211,345.658,0.13,0.004,0.062,4.512,15.448,131.785,105.24,925.962,805.007,820.371,254.539,19.538,0.221,0.015,9.222,45.547,0.511,374.031,24.851,329.595,1255.557,1324.844
24,44,b65b2e19374a4ae02870dcf9522993cbab0ec34ba68f11b95d7c0bea95dcfcdb,3,committee1,1789832352263948000,1789832352431998000,1789832352534925000,1789832352400948000,1789832352408622000,1789832352408786000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587491000,0.964,39.372,168.05,7.223,98.079,0.058,62.69,0.133,165.579,31.565,133.977,-126.341,-126.633,-126.303,2.313,0.045,2.119,281.192,0.211,345.658,1.982,0.004,0.048,2.674,15.448,131.785,144.674,925.96,757.91,781.122,254.539,19.538,0.221,0.015,9.222,45.547,-11.856,374.031,23.552,317.228,1243.188,1323.543
25,32,ef03534765c3c6af9fa96a162b6eb11ef8381fc3766d0aaf16c4e7b021abc872,3,committee1,1789832352263954000,1789832352384946000,1789832352534925000,1789832352400913000,1789832352368004000,1789832352370312000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588784000,0.97,9.733,120.992,9.438,84.879,0.298,26.377,0.154,176.535,42.488,134.012,-166.957,-167.862,-166.921,3.57,0.593,0.993,320.792,0.211,345.658,0.206,0.003,0.056,4.443,15.448,131.785,104.05,925.954,804.962,819.596,254.539,19.538,0.221,0.015,9.222,45.547,0.39,374.031,24.845,329.474,1255.428,1324.83
26,30,a625131d81b49505a6bbd4de295e6cbb5231cde26f20dd77ebd6f22f092d61bc,3,committee1,1789832352263965000,1789832352496906000,1789832352534925000,1789832352401287000,1789832352404593000,1789832352404744000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588209000,0.981,25.262,232.941,7.433,107.933,5.818,111.757,0.131,155.511,21.825,133.638,-130.38,-130.654,-130.332,2.364,0.036,2.182,285.171,0.211,345.658,1.613,0.003,0.06,3.032,15.448,131.785,140.628,925.943,693.002,785.164,254.539,19.538,0.221,0.015,9.222,45.547,3.194,374.031,24.27,332.278,1258.221,1324.244
27,33,a81a197f9cce77f4edafcf2049c676663e5736bb253a96965a6abad16300287a,3,committee1,1789832352263968000,1789832352431923000,1789832352534925000,1789832352400965000,1789832352369396000,1789832352370472000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588741000,0.984,1.984,167.955,5.828,97.616,0.423,64.088,0.246,167.323,33.307,133.96,-165.586,-167.146,-165.529,9.911,0.956,1.763,319.862,0.211,345.658,0.27,0.004,0.053,4.382,15.448,131.785,105.428,925.94,757.985,819.436,254.539,19.538,0.221,0.015,9.222,45.547,0.443,374.031,24.802,329.527,1255.467,1324.773
28,27,6eb74edc70ac890e6bd8ffdba384c3c3b0d7ee2513d908d18911c483ef5f57f1,3,committee1,1789832352263970000,1789832352384905000,1789832352534925000,1789832352401256000,1789832352410611000,1789832352410766000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587224000,0.986,52.214,120.935,1.537,92.89,0.15,26.358,10.357,166.21,32.502,133.669,-124.354,-124.642,-124.314,2.34,0.044,2.146,279.185,0.211,345.658,2.171,0.003,0.054,2.48,15.448,131.785,146.641,925.938,805.003,779.142,254.539,19.538,0.221,0.015,9.222,45.547,0.118,374.031,23.285,329.202,1255.14,1323.254
29,28,8d9de5920707e2310996c47b722a38fc515f8c0542203a90c8bab87bed31be1c,3,committee1,1789832352263971000,1789832352496909000,1789832352534925000,1789832352401034000,1789832352393140000,1789832352393328000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564321000,0.987,21.538,232.938,9.055,98.576,13.666,111.641,0.127,163.241,29.305,133.891,-141.831,-162.8,-141.785,2.973,0.065,2.751,296.018,0.211,345.658,0.614,0.003,0.052,4.039,15.448,131.785,129.169,925.937,692.999,796.58,254.539,19.538,0.221,0.015,9.222,45.547,3.181,374.031,0.382,332.265,1258.202,1300.35
30,48,02dec80782c6ff16c0ffe1d503cd34e44639719ab3309185ebadf62bfafb0c8f,3,committee1,1789832352263981000,1789832352496935000,1789832352534925000,1789832352401005000,1789832352428997000,1789832352429148000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564337000,0.997,57.577,232.954,5.074,102.365,13.975,111.54,0.129,163.443,29.456,133.92,-105.996,-106.253,-105.928,2.33,0.05,2.147,260.802,0.211,345.658,4.334,0.003,0.049,0.322,15.448,131.785,165.016,925.927,692.973,760.76,254.539,19.538,0.221,0.015,9.222,45.547,3.239,374.031,0.398,332.323,1258.25,1300.356
31,10,22f6ebbe6dc93f48cd5bb58c0db64fa666ddeb6cb1da873f3e3ad0b98f7c9fd5,3,committee1,1789832352263984000,1789832352432002000,1789832352534925000,1789832352401015000,1789832352426317000,1789832352426481000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587367000,1.0,58.313,168.018,1.48,102.54,0.178,63.82,3.623,163.374,29.388,133.91,-108.684,-108.932,-108.608,2.342,0.049,2.134,263.482,0.211,345.658,4.09,0.003,0.052,0.563,15.448,131.785,162.333,925.924,757.906,763.427,254.539,19.538,0.221,0.015,9.222,45.547,-11.835,374.031,23.428,317.249,1243.173,1323.383
32,45,be312b70a1c375fbc460877e2f94bc39baad3bcc43dcc30c7b4366257aa07458,3,committee1,1789832352263990000,1789832352496958000,1789832352534925000,1789832352401313000,1789832352427876000,1789832352428035000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564340000,1.006,48.678,232.968,2.752,112.456,5.926,111.834,0.141,155.642,21.974,133.612,-107.107,-107.561,-107.049,2.118,0.032,1.919,262.143,0.211,345.658,4.215,0.007,0.049,0.437,15.448,131.785,163.886,925.918,692.95,761.873,254.539,19.538,0.221,0.015,9.222,45.547,3.156,374.031,0.401,332.24,1258.158,1300.35
33,19,87dc321f64052c627363c36908eb5432a9f89f550ab2bdc8842778a215bf6175,3,committee1,1789832352263996000,1789832352432017000,1789832352534925000,1789832352401277000,1789832352402082000,1789832352402236000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353590285000,1.012,30.044,168.021,6.326,101.716,3.332,56.647,0.12,162.831,29.119,133.648,-132.908,-133.349,-132.843,2.185,0.036,1.892,287.969,0.211,345.658,1.358,0.003,0.05,3.297,15.448,131.785,138.086,925.912,757.891,787.672,254.539,19.538,0.221,0.015,9.222,45.547,0.499,374.031,26.346,329.583,1255.495,1326.289
34,46,51b0dfa270b4c27bb13e8d71149d296829fc764ce96ce39950c0a6d276b820ae,3,committee1,1789832352263998000,1789832352432038000,1789832352534925000,1789832352400945000,1789832352411278000,1789832352411430000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587425000,1.014,42.164,168.04,2.08,103.036,0.123,62.801,0.184,165.661,31.647,133.98,-123.682,-123.986,-123.647,2.328,0.036,2.139,278.528,0.211,345.658,2.234,0.003,0.057,2.414,15.448,131.785,147.28,925.91,757.87,778.478,254.539,19.538,0.221,0.015,9.222,45.547,-11.849,374.031,23.486,317.235,1243.145,1323.427
35,20,b00eecaf36170738fc6df49a5100bbb69a4f0e26721bc7cd1085035e652c071e,3,committee1,1789832352264003000,1789832352432006000,1789832352534925000,1789832352400978000,1789832352415549000,1789832352415695000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588176000,1.019,45.832,168.003,10.673,95.041,5.247,57.042,0.486,164.79,30.775,133.947,-119.444,-119.716,-119.376,2.223,0.03,1.98,274.422,0.211,345.658,2.606,0.003,0.056,2.044,15.448,131.785,151.546,925.905,757.902,774.213,254.539,19.538,0.221,0.015,9.222,45.547,13.696,374.031,24.237,342.78,1268.685,1324.173
36,49,5e929eb32d4e539504a78d4c8add713d01b5f7ef4baa6d298592a8ba825975b6,3,committee1,1789832352264006000,1789832352432041000,1789832352534925000,1789832352401047000,1789832352399858000,1789832352400009000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587317000,1.022,28.174,168.035,7.307,100.371,3.499,56.858,0.12,163.166,29.243,133.878,-135.114,-135.398,-135.067,2.337,0.037,2.152,289.936,0.211,345.658,1.171,0.003,0.052,3.482,15.448,131.785,135.852,925.902,757.867,789.899,254.539,19.538,0.221,0.015,9.222,45.547,-11.85,374.031,23.378,317.234,1243.136,1323.311
37,18,0905a5fded568d95a9085cf4391b444020e027848b4e4f61371f9d620e761246,3,committee1,1789832352264013000,1789832352496913000,1789832352534925000,1789832352400981000,1789832352425845000,1789832352426004000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353556461000,1.029,55.853,232.9,9.774,96.205,15.382,111.539,0.29,164.707,30.699,133.944,-109.145,-109.409,-109.08,2.139,0.044,1.938,264.155,0.211,345.658,4.027,0.003,0.052,0.626,15.448,131.785,161.832,925.895,692.995,763.904,254.539,19.538,0.221,0.015,9.222,45.547,3.199,374.031,-7.478,332.283,1258.178,1292.448
38,47,e0013680863bd983fc5a086d122e5814155c09a4e53134aa0cf0893ca32a09c3,3,committee1,1789832352264013000,1789832352431999000,1789832352534925000,1789832352401218000,1789832352393098000,1789832352393271000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353588202000,1.029,21.675,167.986,7.48,99.93,3.733,56.843,0.44,163.106,29.355,133.707,-141.873,-155.357,-141.827,2.327,0.052,2.117,296.709,0.211,345.658,0.553,0.004,0.052,4.099,15.448,131.785,129.085,925.895,757.909,796.637,254.539,19.538,0.221,0.015,9.222,45.547,0.166,374.031,24.263,329.25,1255.145,1324.189
39,15,2770056efa44bac7a1dad18fcaa3076cece8b563d1ff4ed22d6627c53caf42ac,3,committee1,1789832352264034000,1789832352496937000,1789832352534925000,1789832352401283000,1789832352405886000,1789832352406041000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564345000,1.05,26.619,232.903,9.005,106.228,5.847,111.823,0.171,155.552,21.845,133.642,-129.105,-129.363,-129.039,2.401,0.04,2.209,283.847,0.211,345.658,1.745,0.003,0.049,2.911,15.448,131.785,141.852,925.874,692.971,783.867,254.539,19.538,0.221,0.015,9.222,45.547,3.214,374.031,0.406,332.298,1258.172,1300.311
40,31,bfba9e3fc333bad533a93d8fa9f78cb7dc47d6c3361d6a3be5a873ff6a96faae,3,committee1,1789832352264038000,1789832352432023000,1789832352534925000,1789832352400969000,1789832352394400000,1789832352394555000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587337000,1.054,25.681,167.985,9.084,95.597,0.452,62.852,0.152,166.114,32.098,133.956,-140.586,-140.853,-140.525,2.387,0.039,2.198,295.344,0.211,345.658,0.674,0.004,0.054,3.976,15.448,131.785,130.362,925.87,757.885,795.353,254.539,19.538,0.221,0.015,9.222,45.547,-11.813,374.031,23.398,317.271,1243.141,1323.299
41,13,024884a4e85f79c4e75ce74097601ad5a39165330da047fe976692bc12a008ac,3,committee1,1789832352264039000,1789832352496955000,1789832352534925000,1789832352401002000,1789832352402533000,1789832352402681000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353564653000,1.055,34.426,232.916,8.585,95.483,17.02,111.828,2.412,164.47,30.483,133.923,-132.456,-132.71,-132.392,2.375,0.03,2.196,287.22,0.211,345.658,1.419,0.007,0.058,3.224,15.448,131.785,138.494,925.869,692.953,787.227,254.539,19.538,0.221,0.015,9.222,45.547,3.215,374.031,0.714,332.299,1258.168,1300.614
42,51,e92e8b44adcf63b60d28d0bbb1b2c63fd0dc71e4d6d1ccd47c6ca3a0641778c0,3,committee1,1789832352264054000,1789832352431974000,1789832352534925000,1789832352401249000,1789832352406634000,1789832352406794000,1789832353189908000,1789832353518992000,1789832353563939000,1789832353587986000,1.07,34.719,167.92,6.1,101.761,3.343,56.716,7.303,155.766,22.031,133.676,-128.351,-128.64,-128.291,2.313,0.039,2.121,283.182,0.211,345.658,1.803,0.003,0.049,2.853,15.448,131.785,142.58,925.854,757.934,783.114,254.539,19.538,0.221,0.015,9.222,45.547,0.376,374.031,24.047,329.46,1255.314,1323.932
