lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
6,9,58f69345ebeb6fd37cf21affd18b370f0bfc6cb5acb529de8aab42bb7b83ee7b,1789722479639632000,136772,184314,3952183,6718613,2715690,5436581,
7,9,ec728cc15efb3e185f21fb63fab9546f4584c89b884dfcff3f1e07418254d6d9,1789722479684125000,189613,233750,3943996,5951187,2622367,5455795,
5,7,4e46f79a7c678cb3b5b0283b1391e61cc0870f0c5a3cae523d7e201482853e99,1789722479684193000,189538,233688,3909040,6876062,2623617,5516960,
4,8,3089a9468620b2d7756fa14aaca311d74304564f582ccadf4009d84e513be70e,1789722479729103000,240501,331734,3898072,6336692,2481109,5462118,
6,10,3f6915296e805cd8a65f0a566639c2ec93c523697afc3084d75b2d6ccafcd8fb,1789722479877054000,92550,183803,3749705,6188852,2481367,5462326,
2,8,46bad49f221df32567c5bdd2700998d0ba457a1ccf8059f133bf328f5fc58a87,1789722479918085000,89544,142777,3674607,6264712,2482293,5474273,
7,10,e23b849efb7dbb60beb53df5ae95f0f0658fd8e1b14e75174382267a9e5d34ca,1789722479989055000,171333,243841,3607391,5607301,3359374,5334024,
1,8,544516612ebe1a568ac271777e9f997475bc174a1ea13f16353e06135108d558,1789722480016976000,276706,369171,3582482,5709326,3210451,5339664,
5,8,e2a8f5f424d746932c3d7e6e50847a202ebc53037b3ac7041b9f8e644f138349,1789722480016984000,273966,368836,3576064,5720867,3206874,5249494,
0,9,a1acc965f6d3ee74437829676365ff9d26f66638767857951398349a5b9d8421,1789722480080046000,32880,70921,3512224,5486874,3440850,5415352,
6,11,aada6de683f876dbf2183e4816b66bae9e8c2094089a86a20ecd5ae955b3cddd,1789722480106044000,54288,183838,3490554,5529288,3302601,5306474,
2,9,40d5a9cdd0fa8d3f51a6fe095b7b06da43a41f62dabbc39e1dd8cce3879dde83,1789722480106052000,97395,279777,3490949,6134998,3207405,5281269,
4,9,bc06c7a2cc12a9f60ca783f3a90687c2aaf2e850f7ef52e37503d148f894c7ee,1789722480106059000,97382,279765,4630736,6507269,3207224,5249509,
3,9,7c0fd94bc0b965f2aa57a25c829b88fdd249a569c6a7f1f34753d14780bcc2af,1789722480106059000,97455,279838,3493245,5849417,3210548,5281295,
7,11,cc4e3b65fc179b9a0ffd72cb92be84551b07b32f95b8d65b1c384aba4789ba18,1789722480275111000,365411,486861,4461806,6369084,2837817,5164485,
0,10,4c1f6fd1d382f1401b17bed3af157da52f3519d1b5e530f6eaf0f1e854b51e79,1789722480290088000,286066,397932,3309696,5950835,2908982,5038283,
6,12,51609954168c768c0817f4e006d757dfa1f89a9e94499aedc179495970797f95,1789722480433261000,386367,438599,4342032,5877825,2752011,5083773,
5,9,7064da98ad0ca430619e378f1d1ed52622503f00deae81e7439394ddb117dd42,1789722480512673000,127653,249213,3101347,5799395,2837420,4975989,
1,9,91f3ba511a77fb3ed4a2c6ad3b5d34cd53c7513c514e492801026066dceaa58e,1789722480512918000,127548,248993,4224222,6231490,2837549,5066089,
4,10,0dabc241a7bf88a00a9dd0838cd0af9b8fb4d92f32d7b38d25f67d2b1776a4b9,1789722480524052000,164297,303806,4213237,6133466,2786794,5101090,
2,10,c0c094e9fc8c9b4397447729fdd7cd6634c36bcbf3b0b17219443ac7af14c7ef,1789722480524054000,164491,303785,3090598,5404895,2786182,5100550,
3,10,e55bdb72e4b5b9061401e999e4ea52d511d22279304e1359f8f53498859ae89a,1789722480524354000,164001,303508,4250811,6035794,2795555,5127617,
0,11,a86e4b468e3886ab54a17dcce3328e1efb3d629549e43d9f6838bda947620d00,1789722480758106000,263204,438825,4017542,6087677,2429256,4832460,
1,10,f4426a5b9dd3208eeb8c888f780ad355109d536f9c0a75a75e0333c3d086148b,1789722480898201000,387680,437746,3865117,5652985,2291819,4975141,
7,12,b8c124da0993fe3a2085312522b8095396f0c5eaba7abe195ef48360a0a7cffa,1789722480898322000,299161,393617,3876715,5443510,2335240,4948985,
5,10,997e17c817c5a9f9a485d400aec747a424dfea1599b221f4092df9d9da1a3e73,1789722480898358000,375846,437577,3865382,5544727,2291597,4905119,
4,11,8f865269e44f86361660c8adeefe76bab4646328245b33e0fff3988063bd3655,1789722480966167000,127688,306951,3797342,5812164,2353458,4792792,
2,11,6d6c3a078d417a0ce40bedcd99efd8015d784f64f963bbe63688374b9b432cc7,1789722480966224000,127573,292647,4960018,5917981,2367499,4806928,
3,11,c07d6b289223f9a0e1e5181ec5a59f658b0dff9d73a8fce09b7d11da9143a93d,1789722480966309000,193098,307109,3809093,5621462,2353345,4909383,
6,13,a5e2fc91443e23679caf3e8848799673c380e15ece1730adfb00bd9e6fa277dd,1789722481041258000,190694,268675,3734257,5719233,2317332,4931119,
0,12,095398aa28b47710f00a8ba8c8f2f42cd3f04735730c18286947d42bb702a59d,1789722481310101000,361660,406962,3429191,5278210,3021273,4843197,
3,12,a13ee46fe8d50aa2e47b2d197fab21da8ec2a6296f7a7d71755a97f3f45501b6,1789722481340257000,250196,337593,4602983,5321110,3060213,4882301,
4,12,025e0c14d3b27b98c0494a2fccd4511766e92ca446b02d50779b4098c0ee62f5,1789722481340339000,163337,298552,3397997,5317197,3098399,4912297,
2,12,023c441aaab7c96b228f86ae733258bc2447997594c417ad5e276342a7eb9c3e,1789722481340505000,59874,113397,4586634,5474189,2173998,4858169,
6,14,33c8ae2d33bc855ef398e90fb06eb59cbb6224773dd4afd77340d0fe7bc7503f,1789722481368078000,57609,122886,3369985,4991100,3245835,4867285,
7,13,309602bafd39821b1b388355b2c67310e23bcad87ea2646d03dc7756a5bf6f7e,1789722481400140000,44691,72799,4526537,5552437,2155186,4868895,
1,11,4190d70f7fdfa629448bf7808015746ae478e7b0d058966f94f02a5beb3cea81,1789722481415088000,88595,223783,4528448,5431247,3098272,4804217,
5,11,286abcb839de0dbc99cc3d7f4f303a247b3befb5df9df86024341ac41d6b86e5,1789722481415111000,88518,174918,4528289,5546099,3146891,4769149,
7,14,bb163220e9a535e4f1e614751a43e4cb716211d543f9e76be00c381617d295f0,1789722481499120000,295337,356716,4426265,5190375,2907484,4732475,
2,13,139a956bb2e41f4204b163055ecdd0c0c54c343ef9710b80ae4cd672a26ec35a,1789722481590594000,285478,376326,4330629,5577284,2808248,4690616,
6,15,1ca927fa188ee8c724b4cbd9614102f637cb5a158a5be34d380f33f9fe4d2c7e,1789722481639397000,98571,194428,4304331,5351010,2905467,4753948,
5,12,e99e0b50d461e429dcf720884acfc05472097db8030ee8cfa0f536db3634c174,1789722481674100000,464045,529734,4248202,5099500,2571682,4540578,
1,12,73ad00851ff25c618bcce64c47a5378fecd34315060c54f95ec3e12cf99f9377,1789722481704661000,197319,259189,4221493,5209988,2799677,4649482,
4,13,e30595011715ad44a3e8dca32d5a2ee9c6fe7ab5fc04d88952010fa08e52f3b2,1789722481717367000,158666,249537,4208228,5249394,2808135,4690618,
3,13,d9206577191e7f5630846c3a4f50d9d47b87c15c2efc69450fee706e0fef904c,1789722481793569000,174111,296306,4132356,5072957,2685422,4571494,
0,13,ca4664d027e331be9cb4ca9cf155b0166acc5e92a17f296f664bb31068534496,1789722481822160000,85624,144736,4104818,5130392,2796850,4677304,
7,15,c320757e2550641488c42e2473ddda507d2fd2be87052deaa3379ba640db917d,1789722481897138000,220861,287704,4024828,4993814,2590563,4504655,
0,14,13db63bd2d3e4eba9cbaa67b71aa87c520b28753e65b560991e4593014fd1216,1789722482056464000,212390,305389,4588487,4822859,3560113,4416482,
1,13,9617d6095e7dbedabb1e467a115fa16ebba33e4ed0b585138c114b8171bb9341,1789722482063092000,284108,451781,3862705,4783325,3410513,4330914,
2,14,160e0e7b1ee4e43183b91f833a5d095e2e5c1aae81329adafc0800c0621d73b2,1789722482090068000,178682,271774,4554672,4771415,2413810,4398651,
4,14,4518314a9aaebb78055b921661adf37aefc6848813bed22c8d51b286df72bd93,1789722482090107000,178558,271741,3837188,4784552,3559378,4411754,
3,14,54a1c97466d9203ab2064fabd048a5912e09ee5359ec5c8f651850f60f749cf7,1789722482157009000,148556,204862,3770740,4758434,3560433,4452827,
5,13,5488eca739931e89b8d5bfc55fbc9e39a080b954600f8d97fa8b2a76f102961b,1789722482256259000,145490,258627,3675473,4590668,3410711,4331453,
0,15,dfc5e16a6465c1268c8a505d1bd457cc2e6f91b23028270d1912ba562699336e,1789722482431184000,294252,381658,4213863,4521369,3113404,4034749,
4,15,98f59f7a8fe8603386eb2699f7dd2b3b884c5d17f7e2e890d8e6e949e769945f,1789722482431185000,294350,381659,3501131,4435291,3113837,4048641,
2,15,753d2695d05283430600b7cfe4da4a34c6cb6610ffe064d812a4c63246cfbcf0,1789722482431234000,294474,381605,4213892,4722286,3113317,4034404,
3,15,75c43fe29889cbc8f5a2b35cfadbabab7924591a82ce5b124b7c4e017aa6b4eb,1789722482431261000,294158,381586,3501363,4536475,3114134,4053629,
1,14,dd89c7510f8a299501754846cfb27be4d9ad1ef896e4e995234a3dfe94800e43,1789722482583404000,102478,205749,3348483,4263841,3136648,4057267,
5,14,2c15160491591f0a53edf3b84b275796db8b28b496451fab57a654028ff4b770,1789722482583417000,102455,205870,4061591,4264174,3136641,4057642,
5,15,4af7d627473d088a83a377ca8ed280c1ab71d278c7735309855cc71c6b8b5799,1789722482861048000,195639,264840,3783681,4315377,2801410,3748774,
1,15,fdd816615abf8db70217de43b305d65ce681221c24c48c999d5195337f98bc29,1789722482861050000,195825,264824,3784113,4106434,2801271,3740657,
