order,index,fact,height,proposer,sent_ns,fast_ns,durable_ns,persist_callback_ns,submitted_ns,received_ns,commit_ns,wallet_durable_ns,members_durable_ns,members_observed_ns,send_offset_ms,certificate_ready_to_submit_ms,fast_ms,wallet_to_gateway_ms,gateway_collect_ms,response_transfer_ms,wallet_receive_verify_save_ms,response_to_persist_start_ms,gateway_persist_ms,persist_to_callback_ms,persist_callback_to_durable_ms,gateway_queue_legacy_ms,durable_to_scheduled_ms,durable_to_submit_ms,submit_roundtrip_ms,delivery_ms,admission_ms,accepted_to_prepare_enter_ms,prepare_ms,prepare_done_to_finalize_ms,prior_transactions_ms,final_check_ms,execute_ms,remaining_block_ms,finalize_to_commit_start_ms,commit_ms,send_to_submit_ms,send_to_commit_ms,fast_to_commit_ms,committee_received_to_commit_ms,next_header_wait_fetch_ms,block_results_fetch_ms,wallet_block_verify_ms,wallet_update_queue_ms,wallet_block_apply_ms,wallet_update_flush_ms,wallet_observe_lag_ms,member_apply_from_commit_ms,member_observe_lag_ms,commit_to_wallet_observed_ms,block_observed_ms,members_observed_ms
11,10,a3e42a8aeeba9615127e2ef24c00dd719a0da1c4516aabdbedf90b7a391d82ee,3,committee1,1789836519619489000,1789836519829146000,1789836519826091000,1789836519778414000,1789836519780550000,1789836519780762000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520826294000,0.328,16.008,209.657,1.302,143.751,0.208,64.396,0.198,61.473,13.674,47.677,-45.664,-60.0,-45.541,2.698,0.08,2.452,223.984,0.25,266.705,0.922,0.003,0.044,3.616,32.323,98.085,161.061,789.658,580.001,628.385,272.272,16.363,0.229,0.01,9.563,27.528,-5.067,382.902,34.245,320.906,1110.564,1206.805
12,1,502bf502c583ea2c3c562dc95d8faabf3b7019bc3c47108c63cf00799b115dbd,3,committee1,1789836519619526000,1789836519865325000,1789836519826091000,1789836519778535000,1789836519798796000,1789836519798950000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520820967000,0.365,33.087,245.799,9.31,136.873,13.422,86.194,0.217,60.301,12.609,47.556,-27.432,-27.617,-27.295,2.421,0.04,2.233,206.015,0.25,266.705,3.002,0.003,0.046,1.534,32.323,98.085,179.27,789.621,543.822,610.197,272.272,16.363,0.229,0.01,9.563,27.528,5.235,382.902,28.918,331.208,1120.829,1201.441
13,35,9c00e4f84d2d06fac6f6440b6c95323a4536a8f1bc0feef5fa10d5fa214f2911,3,committee1,1789836519619539000,1789836519829173000,1789836519826091000,1789836519778387000,1789836519827840000,1789836519828132000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520809652000,0.378,73.031,209.634,2.44,132.83,10.038,64.326,0.138,71.278,23.44,47.704,1.594,1.257,1.749,13.588,0.046,13.256,165.81,0.25,266.705,3.769,0.003,0.05,0.764,32.323,98.085,208.301,789.608,579.974,581.015,272.272,16.363,0.229,0.01,9.563,27.528,-5.148,382.902,17.603,320.825,1110.433,1190.113
14,23,5d20af3889f8e0a15695db86bae845f1a30907bca445dd897cb35a7f122266fc,3,committee1,1789836519619544000,1789836519829157000,1789836519826091000,1789836519778282000,1789836519784255000,1789836519784398000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520827057000,0.383,30.725,209.613,4.374,129.612,0.165,75.462,1.034,71.656,23.718,47.809,-41.965,-42.156,-41.836,2.237,0.04,2.064,220.736,0.25,266.705,1.192,0.003,0.044,3.346,32.323,98.085,164.711,789.603,579.99,624.749,272.272,16.363,0.229,0.01,9.563,27.528,-5.126,382.902,35.008,320.847,1110.45,1207.513
15,22,6f1b90578219b34aa2e837f070b4917202732ecdb1e3f43885431ac770d3a0b2,3,committee1,1789836519619566000,1789836519865284000,1789836519868099000,1789836519826235000,1789836519781482000,1789836519781644000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520855763000,0.405,3.025,245.718,4.092,154.799,0.181,86.646,0.166,89.611,47.612,41.864,-86.753,-86.967,-86.617,2.427,0.045,2.231,223.323,0.25,266.705,0.973,0.003,0.05,3.559,32.323,98.085,161.916,789.581,543.863,627.503,272.272,16.363,0.229,0.01,9.563,27.528,5.342,382.902,63.714,331.315,1120.896,1236.197
16,2,25d56f6b4453b49fc7ea6c7851ca54fc3a95b8e9afc41bf3359ff30049e6447c,3,committee1,1789836519619660000,1789836519865360000,1789836519826091000,1789836519778557000,1789836519792759000,1789836519792906000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520827145000,0.499,27.116,245.7,2.336,143.647,13.602,86.115,0.298,60.289,12.616,47.534,-33.472,-33.661,-33.332,2.298,0.031,2.118,212.174,0.25,266.705,1.927,0.003,0.053,2.602,32.323,98.085,173.099,789.487,543.787,616.241,272.272,16.363,0.229,0.01,9.563,27.528,5.37,382.902,35.096,331.343,1120.83,1207.485
17,16,12b07b5764b122c3c8ff47983125fdce6d46537762a1451b815882e0d9be2be3,3,committee1,1789836519619908000,1789836519829190000,1789836519868099000,1789836519826290000,1789836519788131000,1789836519788277000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520797042000,0.747,29.666,209.282,2.138,136.419,5.773,64.952,6.904,102.88,60.921,41.809,-80.119,-80.285,-79.968,2.324,0.032,2.143,216.778,0.25,266.705,1.516,0.002,0.048,3.019,32.323,98.085,168.223,789.239,579.957,620.87,272.272,16.363,0.229,0.01,9.563,27.528,-5.146,382.902,4.993,320.827,1110.066,1177.134
18,40,8c312afc394609e53209986805995d789fd80a83b45372ccfa2a52cdbc99a920,3,committee1,1789836519619914000,1789836519865326000,1789836519826091000,1789836519778334000,1789836519756273000,1789836519756443000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520827154000,0.753,1.781,245.412,5.926,128.652,23.843,86.991,0.146,71.591,23.696,47.757,-69.957,-70.147,-69.818,9.099,0.052,2.222,248.533,0.25,266.705,0.497,0.007,0.063,4.018,32.323,98.085,136.359,789.233,543.821,652.704,272.272,16.363,0.229,0.01,9.563,27.528,5.252,382.902,35.105,331.225,1120.458,1207.24
19,38,f2fddc4785289361595bc92973dc9a29ff1830f7c2535701213c80840b8a6715,3,committee1,1789836519619919000,1789836519829139000,1789836519826091000,1789836519778288000,1789836519779646000,1789836519779973000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520809473000,0.758,25.204,209.22,6.984,127.539,10.267,64.43,0.135,71.641,23.711,47.803,-46.573,-59.916,-46.445,2.042,0.208,1.663,225.562,0.25,266.705,0.811,0.003,0.049,3.722,32.323,98.085,159.727,789.228,580.008,629.174,272.272,16.363,0.229,0.01,9.563,27.528,-5.051,382.902,17.424,320.922,1110.15,1189.554
20,29,514b8e1ce9475fac9e16d80e04f30378852ef3ba35879fb6b31eb5aefe67a451,3,committee1,1789836519619922000,1789836519865360000,1789836519868099000,1789836519826303000,1789836519840883000,1789836519841038000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520826279000,0.761,75.567,245.438,3.735,141.659,13.964,86.08,13.673,89.268,47.314,41.796,-27.375,-27.55,-27.216,2.657,0.039,2.47,163.69,0.25,266.705,3.949,0.003,0.05,0.583,32.323,98.085,220.961,789.225,543.787,568.109,272.272,16.363,0.229,0.01,9.563,27.528,5.291,382.902,34.23,331.264,1120.489,1206.357
21,30,311a9843a5473c1a4ea460e8d8bc63c7a56ad1a7e4e371e50bdadbe689ff1b1e,3,committee1,1789836519619925000,1789836519724022000,1789836519741042000,1789836519700057000,1789836519687771000,1789836519687934000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520809516000,0.764,0.501,104.097,2.743,64.602,0.078,36.674,0.138,53.644,12.649,40.985,-53.282,-53.612,-53.271,1.031,0.045,0.805,318.459,0.25,266.705,0.094,0.005,0.067,4.419,32.323,98.085,67.846,789.222,685.125,721.213,272.272,16.363,0.229,0.01,9.563,27.528,14.061,382.902,17.467,340.034,1129.256,1189.591
22,28,bb674453074225b5bbd57780642c0193638d39f1f1552268ef85ee51d7ea2982,3,committee1,1789836519619927000,1789836519865286000,1789836519826091000,1789836519778579000,1789836519798149000,1789836519798302000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520825433000,0.766,39.687,245.359,6.878,131.657,20.372,86.452,6.841,60.911,13.276,47.512,-28.066,-28.259,-27.942,2.396,0.038,2.186,206.71,0.25,266.705,2.942,0.004,0.049,1.591,32.323,98.085,178.222,789.22,543.861,610.845,272.272,16.363,0.229,0.01,9.563,27.528,5.415,382.902,33.384,331.388,1120.608,1205.506
23,31,98d1a78b76ec128f7852bc98a8795c79b179e7948cee6e7ef8bdb089a77b34eb,3,committee1,1789836519619928000,1789836519829126000,1789836519826091000,1789836519778404000,1789836519783588000,1789836519783747000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520825290000,0.767,25.159,209.198,1.474,137.027,6.24,64.457,6.073,61.73,13.902,47.687,-42.645,-42.839,-42.503,0.977,0.043,0.789,222.662,0.25,266.705,1.03,0.003,0.046,3.506,32.323,98.085,163.66,789.219,580.021,625.4,272.272,16.363,0.229,0.01,9.563,27.528,-5.193,382.902,33.241,320.78,1109.999,1205.362
24,32,ef38da9f95faf67db313ccd8e6c72e3a2010cb2670198094dd1685815e8aaee6,3,committee1,1789836519619932000,1789836519865417000,1789836519826091000,1789836519778451000,1789836519804273000,1789836519804429000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520820669000,0.771,45.829,245.485,6.434,132.078,6.519,100.454,6.625,61.153,13.382,47.64,-21.949,-22.139,-21.818,15.031,0.04,2.044,200.725,0.25,266.705,3.462,0.003,0.043,1.077,32.323,98.085,184.341,789.215,543.73,604.718,272.272,16.363,0.229,0.01,9.563,27.528,5.42,382.902,28.62,331.393,1120.608,1200.737
25,54,e0d79e788de3d28059b4c8d40dbe79ff2198752dc5c7a3480971465317bab711,3,committee1,1789836519619934000,1789836519829154000,1789836519826091000,1789836519778400000,1789836519779673000,1789836519779944000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520825706000,0.773,24.677,209.22,6.356,128.706,9.797,64.361,0.123,71.11,23.281,47.691,-46.556,-60.863,-46.418,1.451,0.149,0.978,226.276,0.25,266.705,0.755,0.003,0.048,3.779,32.323,98.085,159.739,789.213,579.993,629.203,272.272,16.363,0.229,0.01,9.563,27.528,-5.131,382.902,33.657,320.842,1110.055,1205.772
26,60,486454907e8a045fc73358655de5bf2fc1ad0f1ecce595987f8d0791966e838c,3,committee1,1789836519619937000,1789836519865363000,1789836519868099000,1789836519826295000,1789836519790805000,1789836519790956000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520825494000,0.776,24.698,245.426,2.745,143.425,13.189,86.067,12.852,89.293,47.336,41.804,-77.448,-77.612,-77.294,2.26,0.039,2.082,214.16,0.25,266.705,1.728,0.004,0.057,2.796,32.323,98.085,170.868,789.21,543.784,618.191,272.272,16.363,0.229,0.01,9.563,27.528,5.277,382.902,33.445,331.25,1120.46,1205.557
27,26,2220a32b86a4e308941d673fc90a9fed05342cbdbe01bd87a285f79a59f9bea5,3,committee1,1789836519619938000,1789836519865358000,1789836519868099000,1789836519826344000,1789836519800899000,1789836519801046000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520796774000,0.777,21.651,245.42,4.333,154.977,0.094,86.016,0.125,88.866,46.971,41.755,-67.341,-67.53,-67.2,2.342,0.033,2.158,203.994,0.25,266.705,3.164,0.003,0.05,1.368,32.323,98.085,180.961,789.209,543.789,608.101,272.272,16.363,0.229,0.01,9.563,27.528,5.381,382.902,4.725,331.354,1120.563,1176.836
28,11,13c32f1c0306ec6a3a8ed48acafbba2960cbb2ebaaab7e027e27dfe8264570c7,3,committee1,1789836519619942000,1789836519865197000,1789836519868099000,1789836519826275000,1789836519828308000,1789836519828474000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520827149000,0.781,49.662,245.255,6.442,152.262,0.335,86.216,0.131,89.474,47.498,41.824,-39.944,-40.12,-39.791,13.82,0.045,13.623,165.101,0.25,266.705,3.825,0.003,0.052,0.705,32.323,98.085,208.366,789.205,543.95,580.673,272.272,16.363,0.229,0.01,9.563,27.528,5.279,382.902,35.1,331.252,1120.457,1207.207
29,33,eb21b58a842852047a0ac8d4f2647b0e261f5ffbe8618d0b1ac28e71d7734b85,3,committee1,1789836519619945000,1789836519865361000,1789836519868099000,1789836519826313000,1789836519802881000,1789836519803056000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520796849000,0.784,37.266,245.416,5.953,139.717,13.805,85.941,13.628,89.015,47.07,41.786,-65.378,-65.537,-65.218,16.266,0.059,2.152,201.99,0.25,266.705,3.338,0.004,0.046,1.198,32.323,98.085,182.936,789.202,543.786,606.091,272.272,16.363,0.229,0.01,9.563,27.528,5.484,382.902,4.8,331.457,1120.659,1176.904
30,27,f67bd880cc6b7453bcf42a309b2dd62635b72423e09aef49924cd2f2d50dd239,3,committee1,1789836519619946000,1789836519865362000,1789836519868099000,1789836519826413000,1789836519800191000,1789836519800351000,1789836520409147000,1789836520735120000,1789836520792049000,1789836520796577000,0.785,34.195,245.416,6.38,139.67,13.339,86.027,0.159,102.001,60.258,41.686,-67.966,-68.253,-67.908,2.363,0.047,2.159,204.688,0.25,266.705,3.111,0.003,0.046,1.425,32.323,98.085,180.245,789.201,543.785,608.796,272.272,16.363,0.229,0.01,9.563,27.528,5.384,382.902,4.528,331.357,1120.558,1176.631
