lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
4,3,50288ab678415728e7938cc704960a5c6a49afcb89af4e27972fd23b7a0a1e70,1789722460862009000,159767,218811,3555647,5899055,1986894,4064438,
7,3,f099335d6e5fdf0371afd2e3e171607ba89b003b1ab0bbb740efcd694455c7e7,1789722460862019000,159883,285782,3556844,6859198,1950467,4874784,
2,3,6bf06ed7b8b196c922418c282eeb922a166a29684586ee978942fccd90303d3b,1789722460862147000,159762,285657,3559042,6119893,3268637,4874902,
0,3,716b61e8c0f81605026567e035b798a5052fef8e6a7ce71ee5f3d4907480603f,1789722460887976000,179889,259849,3534202,6194167,3269832,5362847,
6,3,d0e858d220c214ae4afa3a82f6a147fac770be1ffdddd5a6c6ef073ddf34a1de,1789722460902877000,164851,244920,3517110,7336837,1919944,4874741,
1,3,ba5189739ad522161dc5c38e611ddba5b99e263ecc41c38cc64e3ce8d32ef3fe,1789722460902931000,165037,244953,3519582,7136185,3270118,5613181,
5,3,3efe5db948b4089db07a38fec63e7e14614f13366cb8aed68878d814e5c36c9c,1789722460903025000,164723,244788,3518994,5607640,3269674,5318280,
3,4,66e2db2a9ac223b56cf804df181010c8ca18458126601de12354fc6d1f3ee5d8,1789722460956030000,161767,236157,3466725,6152352,3226071,5584953,
4,4,68c075b5e54dd602a98c9ae3762f39fda93d8c3c0fde851afd9ff9fe83b7af06,1789722461202454000,93903,197339,4656006,5905729,3018747,5582247,
5,4,910383be97048bf9c498c79882edca79895631f259136d578557cc4207a2e47a,1789722461224028000,298216,512862,4634293,6394860,2683096,5635176,
6,4,05e5681fa8158a4f466d4aa6a9d146b8c8a07574e1bc2638c444b349e1a2f45f,1789722461224065000,279850,512814,3199102,5884787,2682321,5371303,
0,4,2b9740922ab0e89ae0d851ebdaf584afadd6ba3d2f85037c3d52750fb2e5d367,1789722461224069000,279855,512812,4634520,7168231,2682654,5371500,
2,4,a879845e9269ae22ddca6870db97ee6d48f628aea231f233e769927f46df24c7,1789722461224139000,298565,512764,4633680,6714334,2683445,5635191,
1,4,4e5a445db5ec4a8adfa22d8b9726f3486d5f4bcacfd231a1ea3940ed1dc20e8e,1789722461224141000,279795,512740,4636046,7735976,2682473,5371971,
7,4,e265d6bc2494164f6272fbdc618d4824359f831c274fcb48f845d952bfbc6528,1789722461224144000,298416,512740,4635197,7238334,2682814,5535834,
3,5,c54e7962a266c25743fb04a9ccdce21d092ca406631e12d1a2f6a8a3cf485477,1789722461241041000,144684,270808,3181960,6898308,2907012,5474294,
4,5,378702b01e0b8aca9113de1e2340c2cf630cd759944a86f5bde4d76ce37fca63,1789722461503489000,115296,206323,4355718,7319077,2709222,5372329,
3,6,3fcf6be10b7fdaa802521208fe5f6ea68453aa64ec5410ea1441f4152a8691ae,1789722461571060000,292834,338832,4287134,7185160,2510800,5462919,
7,5,a5a71117be9720d52d6d768bf45c9d0365a5d25582ab8837ae401b978342eadd,1789722461805330000,85335,120499,4053395,7118206,2495236,5693057,
5,5,da3d577165e38f0a33179be52555d9725761e2024bc1fca5aa63322956c805d1,1789722461840180000,152384,342633,4020498,6628369,2239937,5856299,
4,6,2a68229b429cd3936c89e2845bd268898e22c8a2b93340a1a0d3f2025fbc2ce9,1789722461840203000,66382,92680,4019854,6560379,2488302,5788328,
2,5,d4cecbd13dc66506e01b7700f76487ca52d9620bde116e436ffa1c77354dbaf6,1789722461840223000,115386,161594,4020253,6520740,2420196,5936619,
