order,index,fact,height,proposer,sent_ns,fast_ns,durable_ns,persist_callback_ns,submitted_ns,received_ns,commit_ns,wallet_durable_ns,members_durable_ns,members_observed_ns,send_offset_ms,certificate_ready_to_submit_ms,fast_ms,wallet_to_gateway_ms,gateway_collect_ms,response_transfer_ms,wallet_receive_verify_save_ms,response_to_persist_start_ms,gateway_persist_ms,persist_to_callback_ms,persist_callback_to_durable_ms,gateway_queue_legacy_ms,durable_to_scheduled_ms,durable_to_submit_ms,submit_roundtrip_ms,delivery_ms,admission_ms,accepted_to_prepare_enter_ms,prepare_ms,prepare_done_to_finalize_ms,prior_transactions_ms,final_check_ms,execute_ms,remaining_block_ms,finalize_to_commit_start_ms,commit_ms,send_to_submit_ms,send_to_commit_ms,fast_to_commit_ms,committee_received_to_commit_ms,next_header_wait_fetch_ms,block_results_fetch_ms,wallet_block_verify_ms,wallet_update_queue_ms,wallet_block_apply_ms,wallet_update_flush_ms,wallet_observe_lag_ms,member_apply_from_commit_ms,member_observe_lag_ms,commit_to_wallet_observed_ms,block_observed_ms,members_observed_ms
11,42,7f7dadcbdecf3b2e0448d259cae0a3ffa3c6418da43a7fc09e203ab725ca4fa2,3,committee1,1789836540799664000,1789836540960996000,1789836540956984000,1789836540933811000,1789836540974150000,1789836540974342000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541870545000,0.569,67.413,161.332,5.121,101.952,0.22,54.039,0.252,50.202,26.822,23.173,16.958,16.793,17.166,2.487,0.04,2.262,183.539,0.539,308.4,2.38,0.003,0.06,2.296,49.241,28.97,174.486,752.369,591.037,577.691,236.306,4.541,0.223,0.01,1.161,27.733,0.382,318.028,0.484,278.308,1030.677,1070.881
12,51,477affb6cd8b521527f95396a01ddfc2c910bb99ae07e654046a9c5ff694ffff,3,committee1,1789836540799884000,1789836540961032000,1789836540981045000,1789836540957149000,1789836540976313000,1789836540976472000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541909751000,0.789,59.102,161.148,1.718,115.609,0.152,43.669,9.27,54.737,30.668,23.896,-4.906,-5.075,-4.732,2.422,0.038,2.228,181.443,0.539,308.4,2.573,0.003,0.055,2.108,49.241,28.97,176.429,752.149,591.001,575.561,236.306,4.541,0.223,0.01,1.161,27.733,0.136,318.028,39.69,278.062,1030.211,1109.867
13,15,f2ba8ff1ae2aa315ffc8a6460101827818fda25a0330a02d9ff6eaaa2c6e4b66,3,committee1,1789836540799889000,1789836540939274000,1789836540956984000,1789836540933864000,1789836541007902000,1789836541008048000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541912430000,0.794,109.552,139.385,1.049,97.412,8.086,32.838,0.124,58.748,35.39,23.12,50.68,50.583,50.918,1.996,0.03,1.809,150.286,0.539,308.4,4.425,0.003,0.054,0.257,49.241,28.97,208.013,752.144,612.759,543.985,236.306,4.541,0.223,0.01,1.161,27.733,0.558,318.028,42.369,278.484,1030.628,1112.541
14,38,f2d98a51f92384a9c86e169cc2bfd09b33247be0eacfe6015116e2a8577e6ab6,3,committee1,1789836540799891000,1789836540961037000,1789836540981045000,1789836540957160000,1789836540971999000,1789836540972176000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541912181000,0.796,54.812,161.146,2.624,114.672,0.187,43.663,15.98,48.056,23.993,23.885,-9.225,-9.413,-9.046,2.511,0.035,2.3,185.667,0.539,308.4,2.159,0.005,0.062,2.513,49.241,28.97,172.108,752.142,590.996,579.857,236.306,4.541,0.223,0.01,1.161,27.733,0.562,318.028,42.12,278.488,1030.63,1112.29
15,60,5530bfec343d659e67085ed9786acb20c174b894ee5d9a99a85e1909e34df7d5,3,committee1,1789836540799893000,1789836540961049000,1789836540956984000,1789836540933806000,1789836540983732000,1789836540983887000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541892388000,0.798,67.364,161.156,2.143,114.332,0.137,44.544,0.128,40.692,17.31,23.178,26.543,26.417,26.748,2.436,0.039,2.243,174.013,0.539,308.4,3.103,0.003,0.055,1.578,49.241,28.97,183.839,752.14,590.984,568.146,236.306,4.541,0.223,0.01,1.161,27.733,0.497,318.028,22.327,278.423,1030.563,1092.495
16,57,f8c0018fb0516ae2b0a9c4434d828796e83913978903898b901e8979c81def91,3,committee1,1789836540799902000,1789836540961075000,1789836540956984000,1789836540933859000,1789836540957757000,1789836540957912000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541908954000,0.807,40.967,161.173,2.218,114.67,0.116,44.169,0.125,40.294,16.944,23.125,0.547,0.423,0.773,2.819,0.038,2.632,199.599,0.539,308.4,1.165,0.003,0.058,3.513,49.241,28.97,157.855,752.131,590.958,594.121,236.306,4.541,0.223,0.01,1.161,27.733,-6.581,318.028,38.893,271.345,1023.476,1109.052
17,49,88167602ff1c7c878cda8f623d83edeb677268251aadf8c57713450350828844,3,committee1,1789836540799926000,1789836540960993000,1789836540956984000,1789836540933853000,1789836540984405000,1789836540984562000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541870563000,0.831,77.064,161.067,9.666,97.749,9.053,44.599,9.545,40.332,16.967,23.131,27.186,27.095,27.421,2.461,0.04,2.271,173.31,0.539,308.4,3.166,0.008,0.049,1.516,49.241,28.97,184.479,752.107,591.04,567.471,236.306,4.541,0.223,0.01,1.161,27.733,0.127,318.028,0.502,278.053,1030.16,1070.637
18,26,d3c5fd091ccd40fa268032ca3470fea768885d33d201321d911d53d49384bcb8,3,committee1,1789836540799929000,1789836540939311000,1789836540932957000,1789836540916593000,1789836540934284000,1789836540934527000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541912193000,0.834,35.977,139.382,1.115,97.263,8.206,32.798,0.129,35.305,18.157,16.364,0.542,0.498,1.327,14.733,0.086,1.218,224.398,0.539,308.4,0.847,0.003,0.046,3.843,49.241,28.97,134.355,752.104,612.722,617.506,236.306,4.541,0.223,0.01,1.161,27.733,-6.539,318.028,42.132,271.387,1023.491,1112.264
19,61,804f5cad5ad2e200e9cb680f762ceedb9b1bc810730299c6674e24597b589ad8,3,committee1,1789836540799930000,1789836540984970000,1789836540981045000,1789836540957186000,1789836540977004000,1789836540977159000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541908975000,0.835,43.69,185.04,2.152,131.232,5.786,45.87,0.126,47.794,23.746,23.859,-4.23,-4.385,-4.041,2.392,0.034,2.197,180.787,0.539,308.4,2.636,0.003,0.055,2.045,49.241,28.97,177.074,752.103,567.063,574.874,236.306,4.541,0.223,0.01,1.161,27.733,5.254,318.028,38.914,283.18,1035.283,1109.045
20,41,d789fb65f101f3c67e6fd74ca58238828b1ea4a09291fb18a71837a48035ca32,3,committee1,1789836540799939000,1789836540984978000,1789836540956984000,1789836540933898000,1789836540957590000,1789836540957751000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541870934000,0.844,31.185,185.039,3.786,122.68,0.281,58.292,0.141,30.742,7.352,23.086,0.301,0.173,0.606,1.616,0.043,1.417,200.975,0.539,308.4,1.06,0.003,0.046,3.63,49.241,28.97,157.651,752.094,567.055,594.282,236.306,4.541,0.223,0.01,1.161,27.733,5.258,318.028,0.873,283.184,1035.278,1070.995
21,52,a131afa28f72c383d453bde27a1884e2f6d73841d83cc8b44077165cb71548d1,3,committee1,1789836540799943000,1789836540916035000,1789836540932957000,1789836540916503000,1789836540898230000,1789836540906369000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541892394000,0.848,14.523,116.092,2.148,81.616,0.082,32.246,13.809,35.692,18.987,16.454,-34.979,-35.234,-34.727,9.317,8.022,1.136,252.638,0.539,308.4,0.374,0.003,0.048,4.314,49.241,28.97,98.287,752.09,635.998,645.664,236.306,4.541,0.223,0.01,1.161,27.733,-6.754,318.028,22.333,271.172,1023.262,1092.451
22,45,016dfb46fb185958a5cc255ec4a53848f257327bc605ffc871da304734508374,3,committee1,1789836540799946000,1789836540985002000,1789836540981045000,1789836540957281000,1789836540972722000,1789836540972878000,1789836541552033000,1789836541829959000,1789836541870061000,1789836541870906000,0.851,45.921,185.056,2.59,124.265,12.578,45.623,6.961,47.468,23.519,23.764,-8.509,-8.677,-8.323,2.493,0.035,2.307,184.958,0.539,308.4,2.232,0.004,0.069,2.434,49.241,28.97,172.776,752.087,567.031,579.155,236.306,4.541,0.223,0.01,1.161,27.733,5.197,318.028,0.845,283.123,1035.21,1070.96
