lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
4,3,60d244002df743297fe25fc859e240ea8efc6692a2f0e415b7707c3fa211b05c,1789722298229524000,171709,260519,3675650,15890011,1981839,11272296,
3,2,4116fd6efc62a1e90ec97288d83dd0a34207aed72f6fcb5702be57a26269faa1,1789722298280301000,121834,260887,3527090,16381243,1930893,11777530,
0,3,4cf28d8da0f6a879b92d5eadaecd820e2eec16b78a3af61f12cbfac0e54f5a27,1789722298280514000,189109,315368,3526819,14308944,1876414,12488265,
5,3,12e1d38302efd75cee056e8f17989408fe6fd2deed81202647ff4973903b1b2f,1789722298280574000,120955,209526,3488804,18103986,1981876,11710264,
2,3,865348ea6631f7c63934ccf49b3aeb77a53878b69acb5386aa9393b02eeb5292,1789722298280618000,188913,315263,3623896,18382699,1876328,12322243,
6,2,495b603c2ed047cb682370ec8d89379be0204cf06519f33b0864d53902fd0661,1789722298344065000,113731,293831,3560627,16905490,1834505,13690861,
1,2,efddefa94f3950e58823647af0952d47d4d5d6b1924929fa0cd39a9f0bd5433e,1789722298344085000,125544,293827,3560942,14254350,1834864,13951547,
7,4,2a8ee7c7632164563ed2f5cdc5fd05c170e2751b32954a90c6aaced337fcee73,1789722298596454000,81766,184377,3134920,14108318,2950150,13817606,
5,4,ce4412579d70dc289df37d4a821064d6f29f39cfbeebf4bad38bc7d306106d63,1789722298619019000,121767,194919,3113057,14498388,2917792,14281885,
4,4,349117db3722bb286c515055581843c3bd806a00cefef6f1e5fc8bc0cf1f344c,1789722298619029000,121665,194901,3112701,15090977,2917450,13890843,
0,4,05860c137bc917cb1c1777a1d40231b6060fedd358e6debf6e7cfd54af263e9b,1789722298652084000,88630,161867,3080324,14465818,2918129,14303457,
2,4,196ca4cdb6e494f038aecf95d9920f8399c25640000b9eaf368cb02b48bacbb0,1789722298652111000,88689,161873,3080613,14466254,2918425,14303918,
3,3,ad2db41c0ae0c984637e26d4e5388d7beb6dfd4feb01119a736614a0916e1356,1789722298677054000,117585,211791,4108262,19501531,2843880,14229521,
1,3,82ff5d9830de11941afc5c852d26511103305b771df68f04d7462ae105cb5ca7,1789722298728321000,165477,289009,4056016,17533962,2790008,14692679,
6,3,19a58d442d1108ee5f9cf210b6b00b54488002d61edbcf0c1bb43f46b2c81e84,1789722298728434000,169229,288826,4056623,17976145,2752123,14397840,
7,5,7af79bfe37998f4acb072d717653e6786926ed445a31d7e7cdf7e6dd4b38df4f,1789722298883011000,165069,204902,3901562,16770283,2815691,15458675,
0,5,f550c055e19e16193dc09bf8743d06653e0832c5f1cd3f14131acad7918f1634,1789722298943115000,173340,238764,4743261,15966707,2722268,15727341,
2,5,769ac2c7cee6e6202d2c5522b186fab695bb7cfe5ae88ac4b1cbb0fe45294ccf,1789722298943132000,139662,190736,3841123,16220947,2770060,15528281,
5,5,80de941fa245fdb9979260d28d3db6db218b855386db5b9f12016fcd10fce70c,1789722298943174000,104916,144706,3842451,16996483,2815525,15031662,
4,5,675ad4bde6189fd6caaf551294807e15aef7da7e4c5058df925fb252f183e02e,1789722298943199000,105066,144734,3841966,15718949,2815804,15573618,
3,4,8d309652212682bf6a37f165bba002367139a1b7d94a70fda25a804d2e80ba92,1789722298943515000,74009,144355,3884234,20312232,2719528,14826838,
1,4,f127b60a310972eecd2bf6b9d573d6c129392c31a2089e9e37e6eb5b47d28e04,1789722299057109000,101748,188795,3728369,15853232,2658462,15663918,
6,4,4dff99620a9ee0d195a93ce4b58373431c037114533abab7414c83f7010e210f,1789722299116273000,85892,172630,3668179,16807202,2615622,15621439,
3,5,2904a32d52b38d8108c9f70b0decadf7693b344371318e8139d553757407ea56,1789722299178164000,239827,326732,3649769,18854543,2400011,15659185,
5,6,63490ab7b05f8a6d564d51a7d14e9086294e0a2610f08667b9f4aca0edc56187,1789722299182032000,253742,371811,6290420,17884381,3230499,16099455,
4,6,f2dac2339c0516c9bab29cdc0182d3b45d0ce67b4811b46248a2b6d64e93aac0,1789722299182063000,229590,371760,4504236,16068882,2351535,15696698,
7,6,4e6f57d16915ae4ae95059b2d4b9355e5e37fa3f379fcd1e2cda00721c367c4f,1789722299182117000,229430,303763,6282597,16901119,2418820,15673745,
2,6,c3e9552475149caa813b36d3df981433458514e71cb546bba873af45fd7a1c4c,1789722299201134000,210512,352681,3583798,16049386,2351368,15696246,
0,6,98d952aa3ef1e86946ab4c85fc2b1af630e5a92469e8bd50367afae2b9313f9a,1789722299246930000,188832,306906,4439462,20437620,3230423,15697109,
1,5,4efec795c27c0bd3a14f2d575d1df20fee17b4121751e9fde7d5e7fb5c74c224,1789722299361467000,124748,168425,3423348,15888595,2375144,15719673,
6,5,d98751e18ae2bc7b2c5e836fa79987c9c91df3e51d83f97e2310ee8d0fbbbe37,1789722299397025000,108274,156842,3389041,16526957,3230588,16369611,
3,6,7a409059b0369bfd09b9728859ee20f7a7d1d2c8c22de7af086ec4f305bcc0f7,1789722299554029000,129747,178859,5907533,18692803,3051930,16191638,
1,6,007c99068ee1b205ba5b82c66a2bc67731cbadf1eb4483e7508790b1259496e0,1789722299577974000,43590,108888,3208207,16346551,3097717,16237122,
7,7,f5284b0252467abcb172a48e611065cda2f9e119bdc8f3100d502c5b4c1f0859,1789722299596512000,66070,136397,5865295,21185237,3052028,16206755,
6,6,4a2fe5ac328deef15686edf636d91b0e5a40e3cc60b9cc8f8d61af87f46e5246,1789722299608139000,104581,154777,5857123,16380194,3022150,16215169,
0,7,29a45078e5d0ad9285bfce50beee32cd7a18ddc52cd34911db781de0f010264d,1789722299632069000,299663,416763,4031951,18527783,2736494,16034410,
2,7,1bd27878ffc946a42b79cf0b1c60a8cf84ec182e3aa7fa4f8d1e8d53d5fadc5d,1789722299632100000,299559,416775,4031637,17447145,2736756,16213910,
4,7,70499c4e65d986bc33874f2f0963ae047eeed6527eb43cb286c95f3ae8d42ff5,1789722299632108000,299672,416748,5830340,16630677,2736626,16213435,
5,7,ace42eaa6a38b7bee3beca6925bda21638abff88d1a36b14ba285d7367e760f6,1789722299632251000,299634,416657,5832161,18380029,2737160,16335665,
1,7,cae469560c0ef09b315df1bd0667bcfab1ce5feceafe4c3b6fece4db6f103c8c,1789722299763117000,218979,314815,3065178,19252931,2750007,16626658,
7,8,d0920baa25f99f0a78f3df0c6bddc731c01bdad2c076a875d68401d6ffa0fae6,1789722299770018000,194553,231866,5702233,19949239,2783288,15986450,
3,7,da01375558625f73a7e54a37a18194edc8f38c0b58e873ef3aae763a95869600,1789722299800187000,181869,277714,5672266,19994478,2749856,16585431,
6,7,f4d96da58021c6c8cdc502d36815bfdf383345901ce2dcb69156e3c1c51c7dad,1789722299826118000,155936,251767,5638036,20829719,2708299,16346253,
7,9,2f7a0b239298366165ba698af088cb7256744b5f3aec0beba780fb17c853949c,1789722300078398000,253258,290515,5384502,18554458,2459385,16697509,
4,8,79d3cfb609446c9bbf348c22f35a740a2a0bfb86cb8755d205d450d9aa0f0b8d,1789722300153278000,192150,236623,5310579,17993312,3296408,16952718,
2,8,78351cd3bd2d7a9a9f9bcb46e1cfe474869759f9396d59dd227440b64cffbe04,1789722300153343000,191613,236568,5318904,17859953,3296489,17622921,
0,8,5fec2465f868f8f5fc873c0b0c774b3820ddefb50fced5dd5936bd94b90f6a19,1789722300153375000,191905,236538,5325810,17860374,5070533,17623384,
5,8,968976fe6ff22f81f771b91caa1d28d3deeb2539ed49658b13bc307115e78a7e,1789722300153411000,192213,236503,5319095,19369378,5070780,17623835,
1,8,7b3355b65a3d79adc240fa8612023a02b85e8e43c838c22110fa4a17199d4ea6,1789722300183121000,161942,206758,5277571,18338234,3273863,16689370,
6,8,400c6905e58c1e3fb8a6658c19deb89828e137638622cf7e290456d8c86e4d1e,1789722300183148000,142651,206760,5277818,17829685,3296479,17622378,
3,8,ab472a6533c6248777b411cbd678786ffdca1f634359df0a00a70b1ae4b13f9c,1789722300183210000,162093,206678,5277236,19877032,3274138,16945577,
7,10,ae5e0486414c3d415b5cb40e8a8ddb9f903aa9a90bc5391d1754e9ce54a8f0de,1789722300467063000,218598,246802,6044157,20067389,4750555,17807493,
5,9,a5ee15d0862728c3bc48406bdbd3f4bf9538446256d38ce3b239afdec8bcb873,1789722300483064000,131598,172751,4988978,17677267,4806641,17504045,
3,9,4b76ae3fe6bbff1fa0736b8632f524ce2ef52e6ea9b98aa49360c15ca9ecaa72,1789722300483089000,131563,172718,4989151,20085857,4806008,17490787,
6,9,33d056f35113a2cd7bd6f4d5fce6f06620b113e21dc62b08027aaeec84cabd47,1789722300483092000,125811,172777,4988942,18468290,4808292,17590972,
2,9,f35c711abbb3f0014c49974cb995f7b0b9e2b8a52e1bd59c88c66463de3f8eb4,1789722300483092000,135509,172732,4989226,20091884,4807080,17504508,
4,9,3d04d414497884089511df2a6df056220db3ca0623b22b3bc58a7eb420bb2473,1789722300483106000,125789,172738,4989288,19125773,4808017,17522758,
1,9,20b0bfc10835fb40b39b32d190986d03ad2d71849befd2d6d54acdf0dc9f0c6f,1789722300483122000,106534,142699,4989142,17550067,4835148,17406898,
0,9,c41dca69b9c8ab2a6a0da73b3b79fe0536f7fa841133afe0ea7dd78b212708b6,1789722300497050000,117546,158753,4975195,18138869,4805768,17377387,
1,10,395459f6b0fb75980d794acad332f7cecff80ce3712b2f13c8fbebf24aaca16c,1789722300700295000,64482,107603,4771876,17935294,4656831,17824965,
5,10,20bc25d479722e99689a6a9d6f8f61e736949ccd4ad308293e44785ada7903a9,1789722300735165000,127254,196774,4744034,18216859,4540233,18019446,
4,10,42042854b8ebb933cc944889b18857392803cec03945e4be98ec3a9838cfc31c,1789722300735172000,127171,196783,4744055,18217468,4540287,18020069,
3,10,d370312e9b6e7ba34d4a1d4ece29b44f7a63d27452e925ea7aac1f0cdad95179,1789722300735180000,147412,196838,5773950,19131144,4540234,18030349,
6,10,dbd0f56401cc3350973298d0deaf8a9de47f417792f1e355695c54c6e5fb4cc9,1789722300735180000,127247,196753,5776981,19737947,4540122,17733281,
0,10,2df7ce91f1bb6528adc70c077b42d75ad2b31ef136b6a5a353457ca0f3c3c3cd,1789722300735181000,127310,196800,4744153,18227186,4540266,18020659,
2,10,c60865aef5202b610b6bbd27293f23477dc551f32d1db28a3e68962631f592b6,1789722300735189000,127184,196739,5776223,20113235,4540108,17703993,
7,11,839f169cfde39f93da52653ae835a5ed056fb7b71f6e184b7f9e27a80b4d9456,1789722300738056000,87647,123991,5772304,17927159,4603225,17773543,
1,11,29b7943e4f439bbc2db7d95cd4007f2a0016438053f3e306065ba864f583dce2,1789722300862198000,139472,185676,4617050,18154375,4424389,17968186,
7,12,dd3d89a1b5e2c37d6552b5b68af6e19cc5eef83430de235274e4e07128cf8688,1789722300936517000,511553,613384,5575461,19653811,3929302,18134667,
3,11,685a4a3f9ee33357ba4a721477e947cbccd90a7eb3a339c1750c6dbf1c3a9107,1789722301013134000,219748,314951,5496199,20238793,4144429,18194713,
5,11,30b72a8cd5de1aec86e02ee9cbeb5f6d9f82119af067143973ac37474373bcde,1789722301013189000,207537,278811,4466088,18004806,4180400,17725506,
4,11,8b389871946efae9b7fd0c042fadc97de730ba2675d5212d780c44a9538ef8d8,1789722301013286000,207443,278679,4466023,18004220,4180359,17725078,
2,11,4af26bb18f7309dd74b24b07bb843448b10ca5fbcabc762f000ca0dd94d58331,1789722301013335000,219461,314737,5498459,19327850,4144394,17689923,
6,11,1a0edb0a8e8f17f50cd0d8a374dd6e28531189e785fe2154e82193c38cb42143,1789722301013364000,190335,278582,5496696,18003678,4180323,17724628,
0,11,5cad0d383550e57260c0597e70bc5a42341dc283e6ade30f8abe064c2bdcf4db,1789722301013439000,219369,314635,4465953,19957723,4144396,17927693,
1,12,d800c124eae3f53766ad98456221c5dd3a049227779ee370d4913b4f20fe82a7,1789722301118691000,229072,300161,5390250,18900574,4060343,18190034,
5,12,6e94c23a931365718c565ddd0132190b6d968314a7d76ccaa8ef1ff3d905279c,1789722301362221000,160868,241155,4117477,18433044,3875877,18191304,
4,12,a61aaaeef71f013516a84c2b479c5af68fcedeef47ad6956461634f48b64348a,1789722301362236000,145605,240951,5147502,18566941,3876046,18116086,
6,12,18364491bb826df7e3fc1e31c53693ccbe18e74f77c87e32406bb73b54e7c10f,1789722301362266000,145535,241121,5148770,18433521,3875894,18191879,
0,12,47c70130f196990c1d12fe55b8fa9f62b5ff96286b9b6c3ca103228c01df122f,1789722301441362000,126476,196554,4038636,18354907,3841397,18157871,
3,12,241a6831fa3df5fa2c4fd086cb0121390f7680979d3d9afc669fc5bf852ad126,1789722301441453000,126492,196468,5068082,18355290,3841418,18158348,
2,12,83f913895b7344dce7c3bc1107f23ca80add2bd6a57affd7e39882ffdf8a3367,1789722301441616000,126301,196309,5069231,18355578,3841471,18158818,
1,13,435b0f53ecac0002918f0bbae623cbcc09edf6e316056702057eb0e1cea3f4cd,1789722301550082000,118302,149808,4961526,18448943,3779809,18097304,
7,13,cf15e1c0da3014b3a19a6ef47b41b7bcc3d8f2028113a378afb6ac4bddaa4bae,1789722301668290000,139184,206163,4845073,18351973,4634886,18144817,
4,13,10dc78510040b501dd8683e8e0f98f4e65fd29f461204d15c6e57e528d856d63,1789722301711483000,96308,162997,4802910,18349715,4635587,18186268,
5,13,5be4cc9e6e1cc96a95c9669bcb782105a267aeaa7c3d71e8c0140d52d52c0496,1789722301711516000,96278,162880,4801152,19135033,4634551,18054785,
6,13,63e18a06f88e70e1fa40cc2feee448a145b3bdf6c5b45d5b0fafbf37989e1f49,1789722301711536000,95950,162908,4801316,19399227,4634696,18124584,
3,13,da1476f8e786c2ef363334c4e6bfb979789e61020be3eff1fb5c212c7f0ea93d,1789722301755153000,80724,119236,4755520,18312175,3605612,17991945,
0,13,35ca1d886eb8fba20a4a2e36ffe84accf50980e74da962070a533ac3bcfca48d,1789722301755158000,80669,119304,4758771,18305591,4635280,18185794,
2,13,f6204cd0f40edc4d3dc70ff1a5c650d3e74822c8f52c7cc8febb856bb2d76a04,1789722301755167000,80560,119290,4758359,19169480,4635081,18145806,
1,14,c0b5f1af0f641cf2903f65fa0f8e5532d89f09b7cceaa292d3f97c38f9313466,1789722301841068000,34237,61879,4676070,18823305,4607424,18158253,
5,14,206958b535a7ea2d637976e68893fc08a16b9ee2fc71013d77fe3e92e224a928,1789722301903243000,122632,164702,5511510,18167563,4442730,17999385,
1,15,0896620678c849c5c79a6eb40b56e335e1abc035fe61ae45ba4bb2cb38bf84a3,1789722301936139000,295538,357854,4581175,19238597,4216859,17776813,
4,14,e0aaf6dad2a4d8f9f15a796629864d08043a15b3537d6d98fd95a756161c3bf6,1789722301963475000,186188,414925,4553739,18782245,4133403,17964942,
3,14,fe292aed761290c86e136e567c7ad01f068b11c0db6a6a6134c58d8071545ded,1789722301963482000,186057,374307,5451354,18378822,4173446,18003993,
2,14,db2e981a454b156bd10af569be62ef30ef52061765f18c32a4e417b412bd9aa0,1789722301963489000,160775,374339,4553550,18379316,4173596,18004476,
7,14,ad0657f9cb7c879ecb7aead0756f013ab020d07234b40a073863fc52c735ab78,1789722301963494000,186475,374285,4553683,18378287,4173262,18003415,
0,14,0e3f6ded5b3516eab413660995992b4b78d1e10dabeec7b886f12c41cb14b0c5,1789722301963501000,186031,414864,5471292,18379841,4133247,17964439,
6,14,39fa1f8400cc9770c01c7d75014f963658156dd5cb03098b638fa864964bb90d,1789722301963510000,185851,415025,5451170,18510103,4133453,18094605,
5,15,82610ed6c01199ec40f02a210d2c1fadb184703cd2818ef4c96368d71cff40dd,1789722302181198000,119481,221722,5233711,18292920,4109255,18070695,
7,15,cd57ff8e810b091f51d9e1f8faf6b0c0b9420766e83598696aa4575667a19c9a,1789722302415865000,86096,207052,4101330,18058700,3889759,17851204,
3,15,2256b4c8dc96cb60bf427ccca09804911d7168768bc482848ff998df73120ee5,1789722302436055000,142368,344888,5000588,18039470,3732427,17694140,
2,15,27a7ec455699f79ac6b36ed4ca42698c5af1b4332aa5d95b15168a2ee4b7de64,1789722302436071000,142596,344875,5000317,18099270,3733455,17753525,
0,15,5966c61417535515262cc303d1e17ab84cf7e2accf0dc807dd92b234e1308beb,1789722302436076000,142438,344868,5000422,18346264,3732990,17695007,
4,15,c7dc1ebd99eed2e7c945e3113a0efb7038cff3b87767f3784442c7ae5c1ab290,1789722302436096000,142342,344844,4080942,18038987,3731920,17693626,
6,15,37062c6712c194a36c576c208b9f4dff5ac1c0bbe76364be05f73a6f3f7cf9a0,1789722302436117000,142308,344828,5000457,18039836,3732587,17694581,
