lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
1,29,e90ce1d3edb2388bd7bd0aeb7585d23b7d3afefe92ed5d57f8e507de1b0ee126,1789722610035036000,169969,224917,3364102,4799040,3132885,4573592,
0,29,44bb14d4b6dd18ad037ace5e11fc0ab7d3e7ed65cefe64ec2d8d39f191f15942,1789722610078146000,122672,181791,4049050,5190381,3132778,4572776,
6,27,5279f3bc65d93e23329ea1febbc289f4a2c1e134006d06e44bd4ac4b88499227,1789722610078171000,122683,181749,4048791,5237932,3132361,4551571,
5,31,ce56e173ce9043d0bea832448924ae916e77384fb79673562e527a58db0a8f05,1789722610078189000,122738,181740,4048648,5874244,3132666,4573380,
4,30,7c29d56954276192f4fa0b64fd03e55c6cc5f8dbfe83cc858946fab683643ad8,1789722610146147000,252884,346787,3982312,4792813,2906100,4341711,
7,28,14bd4490215adaf3c2f61fca47b6d7584003d8ba414708ca85dbf4512357cedc,1789722610320407000,78700,172513,3078845,4514239,2900032,4341158,
0,30,ebfbb5d02d861e65d9a071cff754d81fef8188bc78010ffc28523e5c926669b9,1789722610383107000,168565,317924,3687650,4685405,2729385,4237932,
1,30,9c89f69abd1d7abb4157c6e5350e251db9a9cf4569f19565de4fc0d82f91a530,1789722610383114000,168820,317858,3745234,4685433,2698281,4237897,
6,28,55b487bb56c9324b6ac19b2ed8f878820c30e9313e132e811231a3a93d53e712,1789722610383121000,147204,222791,3745117,4555748,2793229,4326767,
4,31,01af09f418765672095986351d9cc068aebabe0587f67deacbd7e2d7fb4fad36,1789722610545137000,327507,446813,3516258,4479020,2439078,4031656,
7,29,e9909244af051b1bfce38b9fd6085a7ced0e57392e7970194d4e175e73292ecf,1789722610545174000,248340,343821,3526274,4947623,2541673,4069064,
6,29,320ee76cfbfb6472d7c397d83b0b28d8a6902bfbc7ad2f35acb90104de6f5745,1789722610730190000,71702,158752,3341558,4538280,2541607,4069112,
0,31,a60d0eb9e80d1202f0075fb68e3725666c95178a96f2630ab34ff2462384d22b,1789722610751201000,121444,201863,3320388,4942211,2477734,4005002,
1,31,46d6e6ab8ad7623380bd26a7c3dd291a201495392df0737bab259bd1b6a8122c,1789722610751612000,121090,240327,3310232,4568292,2438975,4026668,
6,30,28f23d473e2acfb6ba0d2fa216bd2ea5d7f6d3d6d333d554a5df17cb700fdf73,1789722610992126000,93578,134898,3079189,4034451,2304137,3897136,
7,30,f04190bce2c113bd5767518d1f413e559486c5f1f1f13a5b5bae1f7cf5eff770,1789722610992170000,126182,177705,3083578,4137525,2891523,3856702,
6,31,0743a414b2e28fc6ef764452f2de0fada6ff539e02f7ef3b8772cbc76fd0a1cf,1789722611194409000,49491,86615,2882682,3874814,2780823,3787493,
7,31,6f3f7d0b376e3f98f84b824c7028de994bf208dfd4574c150003380b5aff2351,1789722611237176000,88772,159811,2840766,4244543,2673775,3671566,
3,32,0a8096b519cf449b936ef9b75180b5541656b88988fc8a2e97ca8bf3143129eb,1789722613626001000,71361,135922,2221160,3741995,309408,1307314,
3,33,aef920f6929a3596cd21f5affaa54442108cec1125d8c389f281bbdb837f43ae,1789722613834128000,47032,105832,3022391,4757227,131508,1189753,
3,34,f01ba02e4b88f19c5ec9b2186bb65ab651ef4fb680734371cf9fc95c1a78a62c,1789722614034264000,48342,73707,2822051,4570309,35,1115326,
3,35,5f5bbfccb2182906c20b96c7a751ca259bd388072043f7eefadb6f68cfd4b329,1789722614172133000,90788,178780,2684089,4463945,33,917579,
4,32,2f60434e9d48ae580388c9b4836d1093df55d4eb0b1ec5857805a7f70fa58542,1789722614351198000,67628,148793,2504921,4151485,37,768561,
3,36,34f834f90fad06a45cf389d85104cc9b8e1931b41a6e5dd44f4851b99aef94b3,1789722614405198000,155234,209766,2450583,4199212,90,815038,
7,32,e9ebdd632392f390654fbab27dd0d60aba7157b353b14f559165233355a26765,1789722614458043000,133234,192915,3618612,6246979,67,830781,
1,32,c6ee4c8aca7af61ea499f8d234f427c6751840a35de758e89090771224bd90e6,1789722614458083000,121105,156985,3618063,5687673,75,814961,
6,32,c01999d6ff396ab865e3b0f7e7aee8922cd3f12238ced61228d0041bc733189f,1789722614458205000,120648,156745,3620655,5560407,30,701179,
5,32,19152333d9811b2535e866a99b2075382381a07ff58beb498a03c6fa4e1dab84,1789722614458280000,120682,156679,2397844,3995120,62,704967,
0,32,51b9a8e6fa62797e132d7a47f6ca767a9ae604e2becb0b5c67a30699f5fedbdf,1789722614509995000,81166,140958,2346481,4094432,61,779099,
2,32,c520d17fcd77447bac84da564d7fac0e32f79a80f1ad5fc46e9cd57388ecc1bd,1789722614510008000,81342,140970,3565419,6460094,21,841843,
4,33,b4b4611fb9295a152f36281924596d88a69606922fa28f0c007c9aad24bd7342,1789722614560304000,104873,149676,2296078,4030972,97,783006,
6,33,83db232eefa0ab02c7c57f941f0238cc7f8d32dc3d32172a37a17f5bf28b30a6,1789722614684182000,226323,302768,3394518,6156954,49,706486,
3,37,64402d12ef9bf3a36273f4fcf1ebb9fb6de08467947b375cf030d662348e6ab4,1789722614684188000,226042,257725,3391067,5809571,12,658127,
5,33,b12c8849b6fcae33c6c2cf79f7cfe724be67ae7f88a50f9b4b37fc1f2c18220e,1789722614684195000,226317,302785,3392610,5764336,1868803,3466422,
1,33,6b1c52338074037f3377e4b801b5fe475a738c00359f20530a7993da3489a190,1789722614684213000,226436,302819,3391613,5809438,1869094,3604245,
0,33,b24f02910d857f5b4889d9c093bac22f028b149bb77daaf92bc38293b65ea2be,1789722614738134000,172396,248852,3336414,5811084,1869136,3515700,
7,33,bb5ad92edb6ffa338035e3e46be8129447119c05cc64b62bbde5238e6f97ebb2,1789722614738151000,172331,248822,3339174,6018195,860195,2381031,
2,33,a3b35cc2fc28697a81d44e229776179ea557a7e5ff4443dcc70767bfea842ace,1789722614738165000,172329,248795,3338331,5466098,52,965501,
4,34,c91051f1ea9a3d45d3a87ea1c92b607b0a9eb7bc74aa390f246a9f7e869581f8,1789722614873167000,81513,163159,3203830,5272592,1819900,3555036,
3,38,5e5983629849c29043eaeb3d23e501132fe20010f003a4893c80672a30d7db8a,1789722615010150000,160912,225752,3065517,5216968,1620624,3400181,
0,34,2de70257012b3a56173f5ed62fcf735780fa0b59e7d93eaf3fc22cf9af9f2c24,1789722615039244000,119514,161853,3038723,4832132,1655288,3403334,
6,34,71039c6cf656aadc60082a50c44869572916a4dbf40442600033ecf68f8a0269,1789722615039246000,109420,161828,3035809,5316261,1655248,3403340,
7,34,19653347f04d64f01a896582570218b6640a2eda3ef240247def62e01b41019e,1789722615039276000,131886,196633,3039905,4975858,2838642,4635467,
2,34,8c9c43316bab51e4527002e3a202a0684449b200da12978a3c3cea9485aeeaa9,1789722615039290000,119480,162097,3038514,5473061,1655091,3403192,
5,34,9447f75f95ac51d5d7a728259f16847081efc62be0d6fa390b087875bf04003e,1789722615039392000,131604,196533,3040420,5624421,2839332,4782692,
1,34,92f92a1f62f749a013d21636fb45f3515af7803ac82e347c9dedd638e70aa65c,1789722615063972000,107045,171931,3015672,5600147,2839153,4779233,
4,35,05ef845d6ad05dce550862ca9f8698fe4f2bf40e28c6ca7c578950d07c908d4b,1789722615085454000,142492,238465,3940820,6710253,2751511,4821842,
2,35,9909c99d4392beddfdd9535220093e2c8be960d811bc8fe75aa766716a98086b,1789722615315338000,165336,225713,3710661,6881460,2534779,4663216,
0,35,3bdd93c37ea076e4daa7ceca256ab9887ff725d31eac30f039345c6be45864b6,1789722615315342000,165285,193568,3709918,6243973,2566759,4636853,
6,35,cb2e2b984ec5c2f7ca6a4b150ef9f4a84c5d22968de2acdde1d7078eb906d919,1789722615315346000,165569,225750,2764728,4912318,2535054,4686023,
3,39,011979fa186eae6709ab887d1374a1c4e980fd83514f37e3aaf326261c4ba029,1789722615346165000,196969,288791,3679661,6320973,2442045,4756032,
1,35,7a285bcdab746e4765041fc58dfcfc8cb054ff5601b707cfc1ffc4d92241c030,1789722615346199000,179558,249742,3679350,6615174,2480726,4632285,
5,35,d99bce9f947b0be5bef62c02865b7783b95d13e701d6ae36174e5fc07326efc4,1789722615346223000,182476,249744,2734771,5044763,2480842,4759542,
7,35,d951f95995ba5f6bc60190b3e572c36b10e60ad2155b0f0e8b6201afda9cd586,1789722615346349000,179381,249560,2734285,4881876,2480591,4631757,
4,36,83da30e5822917488b03b52cfeba957863c8aa683ca15e9fe6ad86741a8ca057,1789722615410484000,130575,289459,3617009,5139287,2377388,4748593,
0,36,2861698e42a602944939499dcf132109a10ffb5fee8179025fe7a4310a16b6a8,1789722615596141000,308852,382890,3428513,6014535,2100153,4570740,
2,36,e7ae282899648d6219b9594eefe0630eac2ab995a8325dd96294f5052dd0fa79,1789722615635122000,96727,152833,3390578,6026048,2290015,4705811,
6,36,aeb98c3883c8ede973306fc5456e882623bddf8022705b9327f1d6a52029eec2,1789722615635197000,109705,152729,3388170,5279533,2289882,4705731,
7,36,f9b4d1524889885d2257471cba625d82041dd98397cd79e59335db6c32eb9671,1789722615684147000,233286,294880,3340348,5808966,2099678,4533328,
1,36,803436e49bfdb818cc2b8d8b73b769358afc5c1406ba6753e595122b70b86e14,1789722615684148000,233193,294881,3341990,4865623,2099839,4570196,
5,36,6c42ee662a648feae6eebdea3afff61a764adeb8c373c593653261c3a5b97c20,1789722615684168000,233037,294869,3343699,6303033,2100611,4685086,
3,40,e5490e569ca1ec5b86874115c3c9fcf063a10eae4be7c5cc52feb96a680c6c31,1789722615722150000,195248,257106,3302969,5888578,2100561,4570518,
4,37,cd707cd45d74fac7e2b4abfc58b4905f8a6f8cc9c4b4af3f162b55af4977a915,1789722615758136000,199551,274804,3268448,5836209,2047697,4672091,
2,37,6385ae5776232319ef122593178cdc767310d8f31bb6333388e7a15e820c826c,1789722615844814000,72095,134451,3181877,5949611,2100812,4684555,
6,37,2056cae9295454f3871ea4fcb14f3425a409900a99dde42ed1fd1c55648bb758,1789722615873229000,98773,159735,3154130,6206370,2048033,4723389,
3,41,d484d9b150d6890e3b90339f75447b37ef38c0b96cd17d820c2e347f39d89137,1789722616027202000,175712,294765,3002697,5707430,2703586,5288713,
5,37,a39ca8013bcf39d25079adeac844833ec01e33452b1a4b862e8ffdc8023c293c,1789722616061517000,113244,223650,3974301,6235384,2739637,5207949,
1,37,d17f9ced119999773223012bed384273bbd9d8d89a8636f5209e63918ca56c11,1789722616061571000,113214,223513,2963233,5697929,2739414,4629649,
0,37,92a6c0cd23e6fe1017fc6d876869e9abba3736d6fe0a1d78985c7e0ca2c62eec,1789722616061595000,113118,223703,2968025,6125028,2739824,5274023,
7,37,5d8611aadcf89174943f3ef5db9e5989762a9f4611bceffb132cd4d20516ffae,1789722616061861000,112860,223302,2967465,5633583,2739494,4684948,
2,38,05798187daf69a3ba7f36a6717cd5b66c33ccd8b19f0cc3cafd5d2465fe5bcf1,1789722616090224000,149472,188733,2938378,5767670,2744413,4562188,
4,38,f9792b9c9bd68c0b42ea1d267e7785bf678332dd640e2b2dd8a1137b3fba550f,1789722616134162000,157608,219862,3900255,5577649,2671679,5256706,
6,38,b6739111cfce6432abc939e4d0f36566d55637f0a191ed0a37923db27bf5bcbc,1789722616134178000,105890,187728,3902057,6372587,2703360,5272441,
2,39,091d13d27a3f09780a354988fe4b698bcee120fc70fb6dc073dca42a567d62de,1789722616354232000,224470,293703,3682583,6264257,2379427,5086699,
0,38,bf86c3f4d0cb00450724261b5e33b809ea5eb46627948b811c736b3669e60d05,1789722616382183000,256965,330746,3652650,6236542,2314570,5046574,
5,38,d61b869f5b4c37bc198f9d09651707c2b8a22071f486c3fb82ac4dc08bfcb4ac,1789722616382189000,186594,256312,3652863,5313786,2387781,5056945,
1,38,b6c7f2b1305fca41120e56df46c196f3488ae64ef8d5790b2e3fd898142a44eb,1789722616382192000,87601,179764,3654286,6015151,2464049,5105189,
7,38,cbbe35133a3d9d3ccbae22cbe9c270da01561f1ad5ac5d84a3130963cd250966,1789722616382207000,87563,179720,3652038,5311384,2463905,5099248,
6,39,a5dbb10d7de9bd3c2479c991e454298de05f09b88e62f355d7a772b9024319b4,1789722616395414000,183316,252520,3640639,5891635,2378760,5063879,
3,42,7cfd447fd21e1c7c19d3f8c8aaedaa0478e7f0ea46b033c22c041718d1905f23,1789722616444380000,124595,193753,3591047,6174522,2388011,5055460,
4,39,ea4507c1bd82c6f78befdd52f8cf20ce3c067d63afe5d6ee91203490a1f648c2,1789722616454201000,123832,193732,3581422,5642974,2378656,5048043,
1,39,f9b7d5e956e911cea179aafc6d3e92d6d3583225606374e8a2f153eeaf38fbe4,1789722616638474000,285340,375477,3399070,5750449,2015672,4947430,
7,39,b9af2eddcaae1ac06594b93e755a8fc522e9e055fccd267dc98154278a77264e,1789722616638747000,405043,533151,3402428,5994558,2862522,4927830,
5,39,f0272792f8188e3632ba3de723c597ae9415023d3ad62e5efd5eb4a2be517ed7,1789722616713131000,121838,233805,3325168,5484074,2081670,4848782,
3,43,749df42d78f3f7e7456f22de9bf92867f45c551a8135f47b2d100368668dd3a5,1789722616713155000,115245,233762,3320922,5919932,2080955,4847513,
2,40,a127bd19afeb6049acf82f9d56b56fef6d2237abfa118467d5d4c382b72c7035,1789722616729124000,310639,384822,3308984,5466672,1915957,4873262,
6,40,521e0154dcd5a28bec2c54898025af52d9deadb6b8df125f2b3ed953553e8d99,1789722616729133000,314702,427790,3311679,5758956,2877155,4922681,
4,40,cb90259b45270a7ae477a4675e0cb5c2d6f4cfd5f9cf76c23e9654211ce267ae,1789722616729151000,314751,427778,3311846,5370578,2877319,4940247,
0,39,cf5b173678ee49384bf37c99be737ef2ab5774f6d0280f3c60ce00ca5115e162,1789722616805144000,92584,208787,3232786,5933414,2015400,4843967,
3,44,b3f2f2b60a7d503741e322804617e6953d21f11c88bddd18dc608eeb3a1bf926,1789722617043487000,266647,338480,2998283,5463231,2653465,4814841,
5,40,add7a069e355e28997323b09d696f95daa8512e221c6975d36ec0dc1df11e849,1789722617043513000,101695,202510,2997870,5353778,2788813,4940606,
1,40,bab75714a8ae5b3779d6858f84855c9d00d3000532b22664c7a7e8da3220641c,1789722617132100000,177832,249914,2909859,5374721,2653612,4815193,
0,40,b96497d95397d8fd5fd1bb6ad78948833517febf44cdec95d2c0b00cbfb1ecea,1789722617132127000,94356,145841,2909458,5374834,2757089,4917830,
7,40,be2ec265f64bf87900b70db6fadc083103599a9d8b9febffd119f16628a2a975,1789722617234176000,364514,470813,3874239,5582133,2332560,4692361,
2,41,9b868ceea721ddf9a5310fbfd62c7c33aa98b663e57f0fc870bf386f3abc0043,1789722617246222000,194744,316713,2796113,5143179,2473308,4825993,
6,41,df08d664015d727e9e0516dd303e6f3ac1f9d06bfeed6e3807217d1f6df9da92,1789722617278162000,111341,206812,2763990,5541183,2551085,4811935,
4,41,4085a87fd31885009489548754fcecfb2a72fd98449495828e1c400b98b91ba0,1789722617278179000,111131,206751,3832741,5769567,2550895,4802125,
5,41,e556098bba92d7bed88a5a1df5deb2f4e02d69060224400935813ace5790f7c9,1789722617348122000,93253,214832,3764710,5581270,2473530,4826448,
0,41,1ba137c104abff8422f3b456a3e011ea6fd84efe20b19b83a9b20b266d535dc9,1789722617382367000,131341,252787,3727820,6368374,2401667,4762140,
3,45,51bdb99fdfa978c624951737e54cae7a555bd4fc8196e7287c67ae7d61b35854,1789722617443413000,300516,341586,3669109,5706348,2253115,4721723,
1,41,dd31bf2d42a3865d58cc84b5debb4cfcfbdef98b3fd0dd8603950433ed130b02,1789722617479172000,242553,305783,2564259,5323556,2252980,4703139,
6,42,f806a535c37fa79d872521fb2206d077efb05e6265e172e1f2bfb3cfb09bc447,1789722617635394000,328391,388589,2410848,5000876,2017404,4594749,
4,42,776edfc883e41d15e22845d286b7b9edb2cb5c1489abfb3029f8de04f202a11e,1789722617635569000,105413,179361,3476009,5000828,2223374,4691844,
2,42,8d49fb570f0155fb2580c67c8c482814d14b828300583a0ece7615023d319241,1789722617705189000,146486,251748,3408238,4931046,2084067,4550028,
5,42,afbdb3b168411bb12fda2c2821b7e12827dfcd1eedd0be37e1deeef0cc44c003,1789722617705271000,146718,251647,3403038,5019021,2083900,4549906,
0,42,1f0871be5f600683c87ed715a3592cff6a759a7a5739731a331125e57a331b0a,1789722617753250000,230476,270717,3358475,4883005,2017215,4594532,
7,41,607e78d95635f1b1d0860e956fc0a1c44a05559379fde1d77903003a8ccaa12a,1789722617767382000,271100,336563,3345704,5482804,1937644,4514966,
3,46,afe7bc0728fd171c5f79630fa290ca0f6f57323f4ed01a430a1c881ef2ef10f6,1789722617911500000,203233,267482,3198120,4825719,1864452,4457290,
1,42,b180403040a9356cdc1cd246a8a2002591d5d7e92bddda6c2c8731dca96f3dce,1789722617911539000,190138,267422,3201667,4938949,1863377,4457296,
4,43,5f55f56b00e7cee14607200569bc9ae0705175b58bc82cc4b535d84cbce91f36,1789722617911539000,127607,192417,3197016,5238274,1937820,4529139,
2,43,3d039a51678afa8799fcec557bcd5ec97773d0ff8d41bd31412dbcdd4ddca496,1789722617999646000,90289,166646,3113317,4939304,1875863,4469946,
5,43,22f6e02116a9bfdd2c4c741e64b5c2be35675b2e25338dfac527aedffe140e39,1789722618024246000,65659,142012,3089067,4814276,1875706,4467055,
0,43,58c007cb026f300a2321429d9c716efd7d7975a6059d1bab890367a0320bbe67,1789722618074601000,301402,338321,3956894,6116111,1633323,4223478,
6,43,12fdf410b41957e106e83882712f250e22823b2a77095d249b90640a98df0e55,1789722618132169000,336896,378774,3001743,5421733,2600639,4308943,
7,42,029a1f86b7a87762c78793e9beb2c5cf055b48154f9ac626baa538a535c5f415,1789722618190389000,213131,283590,2942842,4629496,2636947,4345371,
4,44,78e93b0e6871fb46532683a842fd5c9db5aeba40d382593cdbdefc8958296e0d,1789722618190400000,213166,283563,3841047,5076166,2636229,4342352,
5,44,0388a86ef4267f53ce5564b7d0856d8eac501a6abda2bd7407705d18f5ead47e,1789722618231197000,133337,186154,3800243,4964488,2691070,4319870,
2,44,f92ad1ee9d192d3a8f4106ac7af0257ae40da76ec29ba72631901dcf233b09f0,1789722618231236000,133034,186095,3842111,4706955,2690981,4306964,
3,47,2c157751edabbdc42ae8bb65de7acbd01a318108ab5b596e92164f47466c9241,1789722618252277000,129754,221666,3779220,5690228,2635680,4328791,
1,43,15c82385ebd3f8a4bc580bd5218c2201f3e73e96f3db77b68def313826837635,1789722618252332000,123808,221605,2879170,5361478,2634620,4264631,
0,44,2788a87f3c0b96ba880002ed5e04e4c0e0f86e81f2b8e5ab477ab281ff1083fb,1789722618511101000,265340,359890,3520338,4684481,2242324,4278777,
2,45,e2a00080743a9c2ffd7435a677601aeb6c1f36bbb86be383fc72e87586abd230,1789722618528287000,174519,257744,3529802,5085474,2326936,4152162,
5,45,1647817950187da76c6180d93ba3869c0d75b44b602d2b7bb953f8a2e0ad4d26,1789722618528520000,156282,257453,3502818,5025381,2325757,4052552,
1,44,418d4406fba11bf77780ac0a9a424c555cbcbbe83bcdff38b25c91241ad4a9de,1789722618564298000,238627,306663,3467132,4631220,2242131,4067993,
4,45,dbf59e902c71f135c245292bf4f4f02aa147c7ecbefd72570627c63feb218bc2,1789722618564393000,120456,221584,3467013,4889380,2326552,4064516,
7,43,aa6998b27e7b1d45a4d3b62f8272888c48353276fe331d4d78d5a60712ecdaff,1789722618564431000,87398,221572,3508931,4889294,2326837,4143398,
6,44,025f574f47c3034485975258eb778fb37bd1ee382d2a41fddeae1cc29af74669,1789722618597152000,179378,273820,3476332,4598514,2242239,4176783,
0,45,000d774aa1792d11a80cf512227d47f3110ce1e6338543378aaa5482410dc471,1789722619020253000,55610,136753,3010831,4330792,1956430,3992815,
2,46,00c98bb790fa2eebc7048f425c4c9e51e17538df73559b8ac0ed6577df20e1a8,1789722619043167000,136463,168850,3052854,4160788,1921900,3983652,
4,46,c2ee5c1622ce7077e560fa3b89a9ac64428e130b0aefa724928fbe72fcc633a7,1789722619043194000,136513,168809,3052948,4160677,1921234,3983583,
5,46,4af3e665b06bcc6feac93184a7c49f7642187696a626da74a6ac14293d9c7cef,1789722619043206000,136553,168813,2988865,4160619,2819066,3983672,
7,44,90d428182db95e216ff367899799efc8e865f211d8e02c11eb55eea4b84b9491,1789722619043308000,136511,168688,3052968,4282890,1919510,3983525,
0,46,11775d8e3e1aa5525568e563ccc8079dd4ef877637c4191b2da023cd49f0d535,1789722619186784000,211990,290184,2886532,4105040,2554478,3789605,
6,45,16d80ec22018e3c1632364408bd0c59f442f22ee0b77153822296ad294c02c9f,1789722619186787000,108952,183239,2886889,4357219,2661318,3833802,
1,45,3906e1622930898f4a93b3b1bf49bdc7a7e9f4dc6198ff0bee3555eb5f75056e,1789722619186791000,150020,237179,2845120,4755676,2607440,3779901,
5,47,e04a52f4a14d95b5eeb2b1443d3238df229bf9dbd3d8ed7b933bede6c506354c,1789722619269200000,101513,191755,3680480,5297322,2570488,3789240,
4,47,1cd3132eef532c05c1924218aee6c3c6f93e9122284e64ff695ad8a3f3d723a7,1789722619269203000,101483,191734,2804268,4481629,2570498,3743020,
2,47,ad61254db42eb11098abdd40d356abd676d72276645cd95d2f0150e0fd1312c1,1789722619342145000,258843,309813,3606938,4934009,2379545,3674242,
7,45,20936a9d2ced41b40e14c7bc162b8f375de2faf936aac190693c7b4f8a65ec39,1789722619370023000,305908,407980,3578888,4449195,2253502,3573044,
6,46,293272a45b69c59ff20c06d563781926454070b53eced794cc34410b3503eb48,1789722619461152000,253482,354814,3488332,3932028,2215948,3576727,
1,46,e543dc9ce76f9064cb86e47c03db09836971d58287165755eb4b631154fc2564,1789722619502163000,88990,132817,3445558,3890529,2396475,3656847,
0,47,f7da455c6f9ad5f6bedf5a7363bf6fadee2fe56d393d93d23d72500b56b8eea7,1789722619548192000,166420,276756,3500446,4834827,2207127,3568232,
1,47,3a403565915d7101988bd91cbdd4751cb45b87c76fac54cd51bb8c36d01e19ae,1789722619714412000,424341,475537,3333299,4228079,1883408,3354060,
7,46,069916ec8d120a3adb292551f51cee2730958674c97a32f2fb20a027c6ac07ef,1789722619871184000,179538,302679,3176293,3683379,1884235,3279869,
6,47,1d1bb92d559e6a94e66f91c0366875c7607ec1ee8e23808c386ca1a4241561e8,1789722619938130000,153293,251810,3108847,3881116,1883383,3263842,
7,47,8c30da835392b7e8345aab535dc38610334d5dd295a60e6e1390ec7df08b99ee,1789722620249207000,209075,252765,2798171,4027033,1571400,3051940,
3,48,445013610db39b0e2abb7dbd49bddc4eb4b2e4224ea14992d4a7abd18b86dc31,1789722622440054000,92707,137903,2497612,3567600,15,975971,
4,48,7d3190380f4a7c8c451cc6a1eba63f5b425ef88a987cbf8a2b2f1f0b6d6da7db,1789722622509113000,90433,179888,2350210,3959891,20,865579,
3,49,4957271ee3650c5f7ab8d1f5185e33a5d9769f9fe2bdd976fea3fc35bb4660bb,1789722622618749000,80930,131207,2258551,3973783,11,863831,
4,49,1ad51d18993a0d1997eaefa652a068a07f85d5e72571c3420d0b0774d4382791,1789722622754396000,180412,236523,3225634,4147316,31,759855,
3,50,0853e20ac5dae25bbc20ae2d067be3ce49702b3095e611a93623e926e91b6c17,1789722622785347000,118181,144602,2091854,2950118,24,683889,
3,51,8f1a9cdb7a2cf7b565a5f43f48ac3cf0192e53c0c8c5d250c76fd7e517d27ef1,1789722622963210000,125609,235783,3016308,4795362,15,551861,
4,50,637343a169f576c815a072c27d6ca6c78760eb706b52502fa353a005cff0ca73,1789722623078265000,144585,246801,2901674,4355483,55,494175,
3,52,6dc376fd474dd48751e2051f856d32f0bdcedbd52116ab8395ae07d3a6e14b4a,1789722623281194000,74683,143894,2698206,4152513,62,394178,
6,48,b3b91335bb0f47b0aa0cbc0f090012390f2f3efbce5b9671621277956716bda1,1789722623331140000,85017,153834,2648719,3395292,194,457562,
0,48,5e8ba21c7f06326e83a3d3b743ea1789c38b82d005ee89999b8ac75f12ad90e4,1789722623331146000,85093,153935,2648586,3981325,52,791178,
7,48,d9a9dd0b26b1f01e34d022c7bba55380e3f0dd3b6a0f217ac22808d35e53019c,1789722623331161000,84878,153799,2649056,3860503,153,457532,
5,48,c9a4333074cf28e1ce225260e77f401384d4b7d197dd3f3f099d6c65727c48d6,1789722623331200000,84584,153767,2648018,3591715,109,457548,
2,48,53a0db139160eefeb45df5e2610fcd88ef6005c22e8a983c3fcc450f82b971a2,1789722623331203000,84990,153787,2648424,4730240,129,705755,
1,48,d5be393b841040666a22712d627ffa74bed39cbdd56d8829d47e10e0343e66de,1789722623331222000,84622,153814,2648895,3860381,16,791143,
4,51,2cd81dae37b2dbc8fd4d8b47c5d9efed8294a1ccb8dd3e0128414934d056ea8f,1789722623355450000,113429,143574,2623855,3545726,15,884019,
3,53,ebbbd637161d2967b2867e4724c56086469f4715be10c0a5942e938adb153c6c,1789722623508189000,181059,274997,3519821,4871754,1076144,1952284,
4,52,c3b1c1616a0f7260f0a834b7381cbadb43d4a2cd130b621a1fb7d691d0eb54b0,1789722623532190000,251721,302778,3550384,4996908,2144434,3066748,
2,49,568be49047ad7c4905bd6854329d6c1150948aa092350a991f5f5d59c218c15b,1789722623555141000,133452,228122,3528960,5142580,1093943,2224398,
1,49,efd7570d406202b4d55f7963971332df4d7043f1c41380e7d4e8a80a40dae80a,1789722623555149000,133784,228132,3472687,4825207,1094025,2685731,
7,49,08708d278780d21dc56ae2f27e0ea19bb4fcfbdd509edbbb0297d3d08e0c5946,1789722623555169000,133653,228156,3528414,5036816,2195982,3117853,
6,49,b2cef257ee1ddb9043429df6ca21be724db96c43a19160fb486f6debf987a4de,1789722623555169000,133350,228116,3472180,5276589,1154388,2943149,
0,49,dfb85449fcf7b653e73e4b77594dd9a0e7a4a9444c9d08d67c3964168a3a0692,1789722623555187000,133890,228100,3470446,4706003,2195933,2809251,
5,49,12d6760699642236cacd85b9ce91e6c654ec57584a21c051245c505950ac74cc,1789722623555197000,133320,172778,3529065,5142808,50,838573,
5,50,1467a5d684d3c243070060ecc419c4059f9bb1ab701e9a682b5f8eb95432459a,1789722623813378000,211677,265685,3270043,4539052,1900567,3112543,
7,50,2e82fc5147668270d54f6b4f9f0a91d44081fadc661a74889187a86a5cfea4f0,1789722623863166000,224906,320793,3175034,4528944,1796262,3877488,
3,54,d522bfa7f93a10f50d7f8302ff54dc1668e1cefc6fad7c33208a5083b2954207,1789722623863179000,184933,283934,3220575,4815843,1832749,3165362,
0,50,4e35f8eb68d56c6c2f4b8c355084b03d0e04c016d18f72488a40d57ff921029b,1789722623863180000,167562,215893,3219544,4313348,1900662,3112595,
2,50,18981ca3a9a7f29dce3181067cb1ce679ea3bd9916ab80511143b804ad8b9605,1789722623863180000,184589,283936,3219760,4489250,1832828,3286596,
6,50,16bdae9d35d1049d109a90e9295eb6dac8c13b44e0892d1db538e2d3f273d8b0,1789722623863192000,225000,320752,3163974,4397420,1796176,3574635,
1,50,4f392f58d68d493aa77723e7b22af66104b1f027f4264c375660fc1fb4e2f144,1789722623863196000,224889,320741,3220709,4313426,1796099,3249817,
4,53,59046ce1cd16cd318d7e18a86d4ea095cbd680f901133e0cedc54f86c34e1d8f,1789722623904222000,101536,141882,3151080,4793951,1933420,2876815,
4,54,28dc87f64b3f3066a35b87ee1b81b84c98591c721c08510dc3bc0c5446421750,1789722624147213000,424748,483792,2891710,4233607,2407300,3748943,
5,51,b61f0b5655ec8c3cf17086682feac3bd55472530fbd22f9246f0e1ae4b2c4c59,1789722624184140000,121849,216853,2854485,4077116,2626360,3859621,
0,51,44fbf58005fd932b082d54fd29d0607b5fa3848f70406d28a02a2a100bfa875c,1789722624184157000,121809,187795,2854463,4514035,2653685,3804578,
