lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
4,8,522858e05a3d15275276d29227437bd4a8dcd4bf6aa234ff7f6aff6635019edd,1789722282298951000,187370,265813,5412580,8909177,2670066,8117029,
0,6,87f71e4202aba93448484acc6817adc624f28d9857656af5360c021490fc1f59,1789722282298951000,108630,137694,4139850,8361009,2797114,8214697,
6,6,e8087f0e5a73590eb1cf3de5d352868e4dc1eb194ee7e1bbc218880286ebd245,1789722282298955000,170743,265793,4138338,8385185,2669922,8115156,
3,6,5cc40bee06c727298f6cb37d7ba381a3cffef67b574e3027ec9755e796d6f1d5,1789722282298959000,170689,265782,4138834,8997798,2669274,8107400,
5,8,804b8f354c09b1c1882891650e91defbf62fb4bdc80db21a20894d8899b89d83,1789722282299005000,186828,265732,4140132,8373135,2669150,8095223,
2,8,16830f850dec07097544cbde527b52134284dfe42d4ea56645beb7dce0cf6f80,1789722282327812000,193155,282923,5362152,9283357,2677567,8073951,
1,8,f8a214672f07cd172969bfdb4cdf67a46146e0c4925b20c4c2378afe89932f3b,1789722282378298000,118655,215353,4059324,8306389,2641290,8090490,
7,8,2b32d8f952a2ae038bddcc9b5f07df369c338dbd917a047517609a01da8bf825,1789722282428811000,182284,267805,5259782,8424615,3740435,8156193,
0,7,29bd908901257edfe0f9cde1f1fe73b86fed79e8a2743b8f616a7cb546bd879f,1789722282468858000,97712,186845,5197718,9278743,3781207,8073215,
3,7,db8996880c02562e57f896fd0118f8ab38a3dd03ebc8c34763fee48a06a7c618,1789722282659397000,84345,120227,3779827,8525147,3657675,8073285,
5,9,a773a19ed14bd6a8505d3cc7012b81fd406a3f44b8c6a2c742f29ea75b2356b3,1789722282659699000,90167,190988,5007070,8650642,3587109,8037457,
4,9,73a6c8884ad1f7e055a5847580ab132c73be49b2102f92b1d2cd61c06d1f2d26,1789722282659768000,90064,190913,5029031,9238697,3586945,8034224,
6,7,95b2cfaff2747db9c16be181678516d674fc5247b0c78c199741380f640647ca,1789722282659778000,84095,119863,5029234,8502857,3657827,8073789,
2,9,40f74ed53a16392724ae83a135ccf945fa2cccceb26bf2eeb91ef116957f3d1b,1789722282696800000,113034,271066,4970186,8658049,3470157,7984832,
1,9,fffca98e33dadf9c1b8a078d827033754c3afe05c34474a42778ab13fb3a94e4,1789722282697105000,112973,270813,3742447,8791113,3470315,7985021,
0,8,5ed4e7189f5bf61a8c6466e7e7a0a99b42cc37417784fbe7223e39436d6de05c,1789722282716905000,186468,276749,4949132,8692534,3445150,8090251,
7,9,640861912286558b5743d64d702ed45c8f9e72e0125e73c0bbf46615b090a01a,1789722282730911000,107741,237076,4958318,8925476,3470536,7985455,
3,8,33ae8f0d7f9b082039d56694e1e99f0006f6544b5530db76b21e763bbf4197b3,1789722282968159000,100257,230504,4719259,8174661,3240253,7943561,
6,8,6396b1d237584761b37307eb9853eeefdc78c96a2b83d5b82fa5d43563283d00,1789722282968272000,100593,230463,4719659,8476574,3240407,7944084,
5,10,658739df983b9a910c5667ff75dd67dc0b6af4ef549d73720a9996262943dff2,1789722283013091000,183537,270839,4674610,8475126,3155625,7899393,
4,10,22999c9f220695a28a94e8885c536e75144c51afd5f7847dc2fe5b3a81c9949f,1789722283013107000,183641,270950,4676333,8172016,4381984,7900491,
0,9,4113bf7159ecf62c881988ce6219fbb84926b30e835ca3364becb4993a03fbb8,1789722283066975000,95613,137741,4621281,8298975,3234511,7957923,
1,10,b14fede194954121351ed98c189cd62d627b93ecd0eceb46523b93e09cd9fb0b,1789722283090279000,249175,296384,4603335,8096414,4280327,7799507,
7,10,c56f65218b5d63f2da9e58be0fe0c70b59cddc2e94b5aa8d649cd224aacb6c75,1789722283090329000,223293,263930,4599851,8095841,4312514,7831369,
2,10,57b65c06b48bf476a5e77361fd8d0fca4818f63f6a391adcc625695beeb5a692,1789722283090396000,109401,239244,5188484,8095231,4336941,7855483,
0,10,a54d9e0b813add1cf08096a171e0cca90aeeb378ea294c4fd33219cba845280a,1789722283304407000,202053,269212,4390728,8062044,4115185,7781236,
3,9,86f57e8cea403365f477ba8d1d7a4b6a0d244683e058fd5c3495d9601eb6a98a,1789722283329791000,60959,185871,4364580,7857420,4171760,7671034,
6,9,6d340004c6f31de84a2d3378423237af93fffe02c44b4a205c835744042dcf8a,1789722283329808000,124770,213877,4364893,8468208,4144021,7643526,
4,11,c75f820b7ecd4b31088f53880e0b7e4522edadf30ddbcbf132c8ea4176247dfb,1789722283354422000,100213,189285,4939185,8287407,4144228,7664430,
5,11,eab5cb823d8341f59559d3d77c90a86c6c92890ad7347cf29d5958906a9c2f27,1789722283354476000,100230,189235,5946678,8569823,4144548,7753055,
2,11,0de8ee08b5e86fe4f2c9802ebe7bd6b01fdb4616fe1758954d01211f60a89a45,1789722283386892000,99569,156843,4907565,8254999,4144868,7766614,
7,11,cce713f36bd55ee72bc402e9deba33ff73434b128554713fbc4db3ed7760e7aa,1789722283454573000,278142,329132,4839715,8267327,3905739,7625741,
1,11,346ad93caca93653e33734ef0570861e51cca9d352691b6b3ecb810f55b60aba,1789722283491812000,308350,424853,4205001,7954983,3778037,7529630,
3,10,12df34b393390284821cec33b81cc95bda22f60ad76ab4a81d032d8b1e4eada4,1789722283574786000,107787,191872,4120538,7993717,3922579,7599796,
0,11,d104d62448aaec56746ec695e6c2a5ef8f4fe3eb31d6ad76ef8a96338a17d101,1789722283608914000,70734,112683,4685191,8158879,3967423,7644358,
5,12,74451a0be7893afcb5c4bdbda2c8ac6366034dbbcc50a2be0d9bb087ea29c3c8,1789722283650822000,110803,148813,5649660,7979921,3890342,7629831,
2,12,58ece72007c84398d09bd2f1ed08635eb33e780b9cbfbcabc1d82e7c576b9ea4,1789722283650913000,81994,148896,4660848,7795384,3894565,7646022,
4,12,4e23a716fd63acf8f7c0d5a4cf3fea58c661ae8030c4a91f4e8ed1d198877623,1789722283651024000,110639,148747,4642417,7794326,3890413,7645082,
6,10,da036ac621c6a8721a15ae4e53ec84d15489c3373bd4808da11b78fb49020fc2,1789722283651110000,110663,148667,4044881,7794721,3893842,7645573,
0,12,e78c3e0d680426b9aa278c2cce33e42fb7af7525e6225c10530c3dfe3ac2284d,1789722283800217000,178462,205446,4511920,7647030,3689477,7441135,
3,11,4b08deff176349c2a98c6380d9e609076fc10d5d8426c3007734787ed33b4f5e,1789722283828911000,149155,213856,3883389,7693301,3668778,7478559,
5,13,bb5b1bb03142c21a38bb5282d331c37c4740bf2fc03018753230ef6bcfb6d468,1789722283869961000,120906,172720,5454105,8180375,3652646,7404567,
6,11,472bce420bc8338eae107ba6df6c9edeb289324c8f39dac5fc0203b35e73c2be,1789722283870145000,120664,172585,3841957,7651181,3668609,7445499,
4,13,68d1a53620eeaf09211189c0d75a8b9c833120480efd8ae8a966791711f29d91,1789722283870152000,120586,172532,4442317,7887239,3653309,7413442,
2,13,cac5ef1cc84da05ed0b8fb4b2c2490e55449f78f74d429559294f02296d0fc14,1789722283870158000,120596,172541,4442155,7827789,3654118,7445527,
7,12,73b51e34de996e2d6b4c8c4d320496c8dda31eb75aeeb4daf0d04cd4336dbff6,1789722283916873000,97674,150754,4403845,7606102,3644150,7454585,
0,13,c791726c7ba046e40508933122b3a93ca9dd90aa5d5c519fb93479fd7b347fa1,1789722284038806000,233744,306914,4241149,7603021,3933170,7178540,
1,12,378503ef73304227197917fc16ac3ab3c79a8daf714ab4ffbe74a91fe129513c,1789722284043111000,76204,149849,4277787,7480500,3519143,7330016,
4,14,e624abea56bd9366192ec1a411d52eff8f2764f7796630d168df5a955ebf11cb,1789722284075176000,75099,164490,4245294,7449084,3472636,7283946,
2,14,19496f9ad805c0c619808e09af17e3de25893486bb7173fc6baf94f6a337d2bd,1789722284119157000,94747,344563,4174596,7451395,3829726,7106387,
5,14,4668126dc9f23461c36e67417e6b202f4d43a25e7bd2b12fd1ceb5887813c0cf,1789722284119190000,94605,344515,5180461,7450917,3818668,7105902,
3,12,bd231aaf9ee09c59316ae488721998647fc45c680e151bedb08870b8142bbed7,1789722284119210000,94552,344489,4163163,7450397,3817406,7105406,
6,12,36801b68de05a9a358f4be5ba3c96e7553e173230d6e7cd89a99823a1d721fa9,1789722284119412000,94335,344250,4161692,7449692,3816294,7104846,
7,13,b3d0642d8660ac661935a096864e40854532cf3b6a9b859a59c2c88db2f099f3,1789722284119898000,202191,414747,4174023,7451244,3758970,7035907,
1,13,d1a6fd2d87599fc9f8e98fe1491759e490ecd073794bfb0538b228668c4aac7b,1789722284463879000,99596,129779,3830815,7308516,3700098,6977487,
4,15,71480b817415d489cce80e539fa16e06460020f42f8f8af2ac62daabe95b2a02,1789722284512025000,126096,169649,3782909,7301049,3612439,6929995,
0,14,0e9f5292508119bf9006972aa6b2032918e539829ece3f85c5ddf37ede3e2601,1789722284534917000,106601,146741,4789062,7076753,3612268,6929532,
6,13,c4b0a9131c3489cf700f3ad9611b95b2830241f39d3dc8a4c5e05e69292538fc,1789722284569046000,195255,254639,3743826,7074472,3485395,6819318,
5,15,b498d564ba833dccfb7545c9634e5b07015668b94172a02e0b10cebbe3720085,1789722284569165000,93751,173469,4755101,7464204,3551664,6888118,
3,13,8a14b32f04be5d3b4697048d87da0449b004758e3b1fb64c9e35ee38c3b7cd4e,1789722284569217000,93290,173421,3725895,7373979,3552057,6899202,
2,15,e3d708d419098b8542090e8ff4a97615f0197a9dd7fdcf995289f0d4519b5c49,1789722284569252000,93252,173385,4754525,7273753,3551832,6899196,
7,14,bd69fb80abc26514cfae0a4937405890cfa482fd76aa4f678c938b8732e38b1d,1789722284593948000,91565,177752,3715132,7048558,3523236,6870202,
1,14,e0583283ba867577d004a5140f86dcb5ff86948671c74a57efb329a2f4ad8e86,1789722284681835000,82372,125809,3627320,6961169,3487471,6834863,
0,15,ecc154a668e748ac235345950526a063531db72cd283a92813a287729d64740e,1789722284771898000,315587,441782,4551818,7186972,3098799,6443234,
3,14,0ce1b30851122c4ad8cba69b6da0703a6fa719efd4a90cb403d26debb13d1763,1789722284797880000,209804,320781,4525985,6846698,3193111,6525416,
6,14,9315eee41cc8119002829da1a719bf0648a2db3d1eda5cb0fdca2845427b4f5e,1789722284864969000,95170,159665,4459199,6779108,3284523,6618887,
7,15,79079a2099f72840ce97a0109e02ad1b2513b91002654c2c42e781b945c318e4,1789722284889885000,101791,263800,5235762,7055989,3158463,6490893,
1,15,a8e27207a88f0d1aba19702f413dac111d6ac136d9deafe41ff4d01c38a7f3e4,1789722284916967000,80683,236732,3396955,6739948,3158624,6502710,
6,15,06227265bea84cd5e3777b282ae0f8912dba258116475c7079e78a1929e2b2b5,1789722285188271000,144885,204404,4136085,6845114,2921250,6329241,
3,15,a4354a8db957d1e46f21a863e8025bdf93fa13e8fa840d9d0051b47016933bc3,1789722285205021000,82763,187644,4119440,6794064,2920213,6305295,
